,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3324,20180826-054028_444_live,0,9,Do you have any questions about the charity?,2,task-related-inquiry,,task-related-inquiry,0.0,0.7140000000000001,0.28600000000000003,That is great that they are there helping. Maybe they learned something from the mess in Puerto Rico. The conditions there were really bad but the US gov really dropped the ball on helping.,great help mayb learn someth mess puerto rico condit realli bad us gov realli drop ball help,Do you have any questions about the charity?,3324
3327,20180826-063853_537_live,0,2,have you ever heard of that organization before?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,1.0,0.0,My life is awesome and your?,life awesom,have you ever heard of that organization before?,3327
3329,20180826-063853_537_live,0,4,I would like to ask if you would like to help by donating what you make from this task to the organization which will be a great help... what you think?,4,propose-donation,,non-strategy,0.0,0.679,0.321,I have heard about it but I do not know wgat they do,heard know wgat,I would like to ask if you would like to help by donating what you make from this task to the organization which will be a great help... what you think?,3329
3330,20180826-063853_537_live,0,5,so would you donate your earns from this task??,4,propose-donation,,non-strategy,0.0,1.0,0.0,Thats an awesome labor,awesom labor,so would you donate your earns from this task??,3330
3331,20180826-063853_537_live,0,6,thank you for your support,4,thank,,non-strategy,0.0,0.366,0.634,I think children need help.,think children need help,thank you for your support,3331
3334,20180826-064104_677_live,0,1,What are your plans for today?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,I am doing fine. How about you?,fine,What are your plans for today?,3334
3336,20180826-064104_677_live,0,3,Oh that is great!,4,praise-user,,non-strategy,0.0,0.406,0.594,I have heard about it.,heard,Oh that is great!,3336
3337,20180826-064104_677_live,0,3,I was on their website today and saw that they do a lot of great work to help kids out that are in need. They are always looking for donations.,0,provide-org-facts,,provide-org-facts,0.0,0.7929999999999999,0.207,I have heard about it.,heard,I was on their website today and saw that they do a lot of great work to help kids out that are in need. They are always looking for donations.,3337
3339,20180826-064104_677_live,0,4,Thank you!,4,thank,,non-strategy,0.0,0.264,0.736,Sure. That would be fine.,sure would fine,Thank you!,3339
3340,20180826-064104_677_live,0,4,It will really help the kids in need!,6,logical-appeal,,logical-appeal,0.0,0.6809999999999999,0.319,Sure. That would be fine.,sure would fine,It will really help the kids in need!,3340
3341,20180826-064104_677_live,0,4,Have you heard about all of the storms/flooding in Hawaii?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,Sure. That would be fine.,sure would fine,Have you heard about all of the storms/flooding in Hawaii?,3341
3342,20180826-064104_677_live,0,5,"Well, then you will be interested to know that the STC website is already pledging to help these kids out!",0,provide-org-facts,,provide-org-facts,0.0,0.6859999999999999,0.314,Is this okay?,okay,"Well, then you will be interested to know that the STC website is already pledging to help these kids out!",3342
3343,20180826-064104_677_live,0,5,Have you ever been on their website?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,Is this okay?,okay,Have you ever been on their website?,3343
3344,20180826-064104_677_live,0,6,I went on today and really learned a lot.,1,personal-story,,personal-story,0.0,1.0,0.0,$0.10-Can you see this?,see,I went on today and really learned a lot.,3344
3345,20180826-064104_677_live,0,6,Would you be surprised to find their home base is in CT?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.853,0.147,$0.10-Can you see this?,see,Would you be surprised to find their home base is in CT?,3345
3347,20180826-064104_677_live,0,7,"So, just to confirm today I can count on you for $0.10?",4,confirm-donation,,non-strategy,0.0,1.0,0.0,Yes. I have.,yes,"So, just to confirm today I can count on you for $0.10?",3347
3348,20180826-175426_937_live,0,0,Hello,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello,3348
3349,20180826-175426_937_live,0,1,I would like to donate,10,example-donation,,example-donation,0.0,0.545,0.455,hi,hi,I would like to donate,3349
3350,20180826-175426_937_live,0,2,Yes me too,10,example-donation,,example-donation,0.0,0.426,0.574,definitely I like to help in anyway that I can to help children and animals.,definit like help anyway help children anim,Yes me too,3350
3351,20180826-175426_937_live,0,3,I like children,1,personal-story,,personal-story,0.0,0.28600000000000003,0.7140000000000001,it depends. I would like to donate about 0.50 to the charity,depend would like donat    chariti,I like children,3351
3352,20180826-175426_937_live,0,4,Yes I would donate,10,example-donation,,example-donation,0.0,0.426,0.574,I feel that donating is an ethical reason to give your tithes and offerings,feel donat ethic reason give tith offer,Yes I would donate,3352
3356,20180826-220528_999_live,0,1,I totally agree - I have a young child and when I see images of children starving or suffering it really makes me want to help out however I can. I can't imagine living in a place where I had to worry about my child dying from hunger or human rights abuses. I think the work that charities can do is so important.,1,personal-story,,personal-story,0.20600000000000002,0.614,0.18,"I believe that childrens charity is very much needed in society. We see children going through difficult times including things like cancer and several other illnesses that are life-threatening. I do have a soft spot for children. As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through. I think it's crucial to tell whether these charities are in fact going towards children in need. Parents who don't have the necessary financial support to provide their children with the care they need.",believ children chariti much need societi see children go difficult time includ thing like cancer sever ill lifethreaten soft spot children parent one woudnt see child go mani hardship children young age would go think crucial tell whether chariti fact go toward children need parent nt necessari financi support provid children care need,I totally agree - I have a young child and when I see images of children starving or suffering it really makes me want to help out however I can. I can't imagine living in a place where I had to worry about my child dying from hunger or human rights abuses. I think the work that charities can do is so important.,3356
3357,20180826-220528_999_live,0,1,Especially when it is a legitimate charity that is dedicated to doing better.,6,logical-appeal,,logical-appeal,0.0,0.508,0.49200000000000005,"I believe that childrens charity is very much needed in society. We see children going through difficult times including things like cancer and several other illnesses that are life-threatening. I do have a soft spot for children. As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through. I think it's crucial to tell whether these charities are in fact going towards children in need. Parents who don't have the necessary financial support to provide their children with the care they need.",believ children chariti much need societi see children go difficult time includ thing like cancer sever ill lifethreaten soft spot children parent one woudnt see child go mani hardship children young age would go think crucial tell whether chariti fact go toward children need parent nt necessari financi support provid children care need,Especially when it is a legitimate charity that is dedicated to doing better.,3357
3358,20180826-220528_999_live,0,1,Have you heard about the charity Save the children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5379999999999999,0.462,"I believe that childrens charity is very much needed in society. We see children going through difficult times including things like cancer and several other illnesses that are life-threatening. I do have a soft spot for children. As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through. I think it's crucial to tell whether these charities are in fact going towards children in need. Parents who don't have the necessary financial support to provide their children with the care they need.",believ children chariti much need societi see children go difficult time includ thing like cancer sever ill lifethreaten soft spot children parent one woudnt see child go mani hardship children young age would go think crucial tell whether chariti fact go toward children need parent nt necessari financi support provid children care need,Have you heard about the charity Save the children?,3358
3359,20180826-220528_999_live,0,2,"It is always shocking to me how far charities can make money go to help enrich the lives of children. You would not think that something as simple as skipping a cup of morning coffee to donate to a charity would be able to make such a huge impact in the life of a child, but it really does. I think that if more people realized how giving up a little in our lives could save the life of a child that more people would participate in charity. Do you think that is true?",6,logical-appeal,,logical-appeal,0.018000000000000002,0.764,0.218,"yes I have. In fact, I've recently did some research on this charity and found so many community events that help children in general. Whether it'd be for back-to-school supplies or changing the lives of bright children. One of the things that really touch my heart is preventing malnutrition. Millions of children die each year due to poor health and so having a nutrition program, ensure's that children will grow up healthy.",yes fact recent research chariti found mani communiti event help children general whether backtoschool suppli chang live bright children one thing realli touch heart prevent malnutrit million children year due poor health nutrit program ensur children grow healthi,"It is always shocking to me how far charities can make money go to help enrich the lives of children. You would not think that something as simple as skipping a cup of morning coffee to donate to a charity would be able to make such a huge impact in the life of a child, but it really does. I think that if more people realized how giving up a little in our lives could save the life of a child that more people would participate in charity. Do you think that is true?",3359
3360,20180826-220528_999_live,0,3,I agree.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"I believe it could be true. However, I think a lot of people would question whether these charities are legitimate. One thing that people would look upon is proof of legitimacy. If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",believ could true howev think lot peopl would question whether chariti legitim one thing peopl would look upon proof legitimaci see particip kind chariti event would contribut,I agree.,3360
3361,20180826-220528_999_live,0,3,It is so important to do your research when deciding to support a charity. It is sad that there are charities that pop up that end up using more of the funds for their own needs rather than a legitimate one like Save the children that has verifiable credentials and obvious international impact.,6,logical-appeal,,logical-appeal,0.049,0.6890000000000001,0.263,"I believe it could be true. However, I think a lot of people would question whether these charities are legitimate. One thing that people would look upon is proof of legitimacy. If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",believ could true howev think lot peopl would question whether chariti legitim one thing peopl would look upon proof legitimaci see particip kind chariti event would contribut,It is so important to do your research when deciding to support a charity. It is sad that there are charities that pop up that end up using more of the funds for their own needs rather than a legitimate one like Save the children that has verifiable credentials and obvious international impact.,3361
3362,20180826-220528_999_live,0,3,Do you think charities should be more transparent about how they will be using the funds?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.8240000000000001,0.17600000000000002,"I believe it could be true. However, I think a lot of people would question whether these charities are legitimate. One thing that people would look upon is proof of legitimacy. If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",believ could true howev think lot peopl would question whether chariti legitim one thing peopl would look upon proof legitimaci see particip kind chariti event would contribut,Do you think charities should be more transparent about how they will be using the funds?,3362
3363,20180826-220528_999_live,0,4,I agree.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"Personally, transparency is especially vital. When you become so passionate about something like this, you would want the world to become more involved in this passion of yours. In turn, they would have an idea of the tribulations that others go through, as well as, becoming more sympathetic towards society in general. If you have nothing to hide then this would not be a problem.",person transpar especi vital becom passion someth like would world becom involv passion turn would idea tribul other go well becom sympathet toward societi general noth hide would problem,I agree.,3363
3365,20180826-220528_999_live,0,4,Do you think that people who have the ability to help have a moral obligation to do so?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.75,0.25,"Personally, transparency is especially vital. When you become so passionate about something like this, you would want the world to become more involved in this passion of yours. In turn, they would have an idea of the tribulations that others go through, as well as, becoming more sympathetic towards society in general. If you have nothing to hide then this would not be a problem.",person transpar especi vital becom passion someth like would world becom involv passion turn would idea tribul other go well becom sympathet toward societi general noth hide would problem,Do you think that people who have the ability to help have a moral obligation to do so?,3365
3366,20180826-220528_999_live,0,5,I think looking at the big picture is a good way to see it. I believe that most people would make a choice to help with what they could without any sense of guilt or obligation. I think most people would help just to help.,6,logical-appeal,,logical-appeal,0.044000000000000004,0.728,0.22899999999999998,"Honestly, it should be a choice. I don't think of it as a moral obligation, necessarily. However, I think people should open their eyes to things like this because if they really look at the big picture and find that it could possibly affect their lives in the future then they should be more involved and play a role in helping others.",honest choic nt think moral oblig necessarili howev think peopl open eye thing like realli look big pictur find could possibl affect live futur involv play role help other,I think looking at the big picture is a good way to see it. I believe that most people would make a choice to help with what they could without any sense of guilt or obligation. I think most people would help just to help.,3366
3367,20180826-220528_999_live,0,5,Do you think people are fundamentally eager to help with what they can like that?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.609,0.391,"Honestly, it should be a choice. I don't think of it as a moral obligation, necessarily. However, I think people should open their eyes to things like this because if they really look at the big picture and find that it could possibly affect their lives in the future then they should be more involved and play a role in helping others.",honest choic nt think moral oblig necessarili howev think peopl open eye thing like realli look big pictur find could possibl affect live futur involv play role help other,Do you think people are fundamentally eager to help with what they can like that?,3367
3368,20180826-220528_999_live,0,6,"I think that would be a more effective message sometimes. Some people may think that they need to be wealthy in order to contribute, that their $5 donation could not possibly do anything to help.",6,logical-appeal,,logical-appeal,0.0,0.777,0.223,"I think so. Depending on their financial standpoint, I think people would contribute to a charity like this if they have the funds to do so. If they don't, it's completely understandable. In many places, living expenses are very expensive so they may or may not be able to. However, every cent counts. It wouldn't matter how big or how small the donation is. It's all about giving.",think depend financi standpoint think peopl would contribut chariti like fund nt complet understand mani place live expens expens may may abl howev everi cent count would nt matter big small donat give,"I think that would be a more effective message sometimes. Some people may think that they need to be wealthy in order to contribute, that their $5 donation could not possibly do anything to help.",3368
3369,20180826-220528_999_live,0,6,Do you think people would be more likely to donate if they say the impact very small donations could have? Or do you think that people would feel like microdonations would not be effective no matter what?,8,personal-related-inquiry,,personal-related-inquiry,0.062,0.797,0.141,"I think so. Depending on their financial standpoint, I think people would contribute to a charity like this if they have the funds to do so. If they don't, it's completely understandable. In many places, living expenses are very expensive so they may or may not be able to. However, every cent counts. It wouldn't matter how big or how small the donation is. It's all about giving.",think depend financi standpoint think peopl would contribut chariti like fund nt complet understand mani place live expens expens may may abl howev everi cent count would nt matter big small donat give,Do you think people would be more likely to donate if they say the impact very small donations could have? Or do you think that people would feel like microdonations would not be effective no matter what?,3369
3372,20180826-220528_999_live,0,8,This chat allows you to donate some of your task payment to Save the children. The research team collects all the donations people elect to give and send them to save the children to help support the work that they do globally.,0,provide-org-facts,,provide-org-facts,0.0,0.763,0.237,"Personally, I always round it up to the nearest dollar for any charity I feel connected to. I have seen a lot of people do the same. I think some people will say ""maybe next time"" if they aren\'t paying attention when the cashier asked them this question and/or they don\'t have the funds to do so. When I really think about it, people will carry the right amount of change just to buy one item that they initially came to the store to buy.",person alway round nearest dollar chariti feel connect seen lot peopl think peopl say mayb next time nt pay attent cashier ask question andor nt fund realli think peopl carri right amount chang buy one item initi came store buy,This chat allows you to donate some of your task payment to Save the children. The research team collects all the donations people elect to give and send them to save the children to help support the work that they do globally.,3372
3376,20180826-220528_999_live,0,9,You can choose any amount from $0 to all,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Yes I would. I'm in the process of racking up as much money as I can and donating part of that to Save the children.,yes would process rack much money donat part save children,You can choose any amount from $0 to all,3376
3378,20180827-033412_606_live,0,1,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,I would like to know more about the charity before making a decision.,would like know chariti make decis,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",3378
3379,20180827-033412_606_live,0,2,You just have to trust me.,4,neutral-to-inquiry,,non-strategy,0.0,0.602,0.39799999999999996,Okay interesting. How do I know I can trust the charity will do the promised thing with my donation?,okay interest know trust chariti promis thing donat,You just have to trust me.,3379
3380,20180827-033412_606_live,0,2,"Your donation will go towards helping the fight for children's rights to health, education, safety and so on.",0,provide-org-facts,,provide-org-facts,0.115,0.664,0.221,Okay interesting. How do I know I can trust the charity will do the promised thing with my donation?,okay interest know trust chariti promis thing donat,"Your donation will go towards helping the fight for children's rights to health, education, safety and so on.",3380
3381,20180827-033412_606_live,0,2,I'm asking you to donate your entire task payment to this foundation.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Okay interesting. How do I know I can trust the charity will do the promised thing with my donation?,okay interest know trust chariti promis thing donat,I'm asking you to donate your entire task payment to this foundation.,3381
3382,20180827-033412_606_live,0,3,"Many different countries, especially war zones... One that hits close to home for me is Syria.",0,provide-org-facts,,provide-org-facts,0.218,0.782,0.0,What countries would my donation be helping?,countri would donat help,"Many different countries, especially war zones... One that hits close to home for me is Syria.",3382
3383,20180827-033412_606_live,0,3,"Millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.45399999999999996,0.546,0.0,What countries would my donation be helping?,countri would donat help,"Millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1000 children were reportedly killed or injured in intensifying violence.",3383
3384,20180827-033412_606_live,0,3,Your small donation could help at least one of these children live a life without fear.,6,logical-appeal,,logical-appeal,0.0,0.7090000000000001,0.29100000000000004,What countries would my donation be helping?,countri would donat help,Your small donation could help at least one of these children live a life without fear.,3384
3386,20180827-033412_606_live,0,5,Wow that's awesome.,4,praise-user,,non-strategy,0.0,0.11199999999999999,0.888,0.15 half of my payment. I have a family to provide for and any little bit helps. But I also would like to help others.,   half payment famili provid littl bit help would like help other,Wow that's awesome.,3386
3387,20180827-033412_606_live,0,5,"I love the idea of helping others also, any little way that I can.",6,logical-appeal,,logical-appeal,0.0,0.61,0.39,0.15 half of my payment. I have a family to provide for and any little bit helps. But I also would like to help others.,   half payment famili provid littl bit help would like help other,"I love the idea of helping others also, any little way that I can.",3387
3388,20180827-033412_606_live,0,6,Something I found pretty cool is Save The Children actually helped children fully recover in Texas after Hurricane Harvey. I like the idea that they are worldwide.,0,provide-org-facts,,provide-org-facts,0.0,0.652,0.348,Is there anything else I should know about the charity?,anyth els know chariti,Something I found pretty cool is Save The Children actually helped children fully recover in Texas after Hurricane Harvey. I like the idea that they are worldwide.,3388
3389,20180827-033412_606_live,0,7,Yes it is.,4,acknowledgement,,non-strategy,0.0,0.426,0.574,Wow they really have a far reach. That is wonderful what they are doing for our world.,wow realli far reach wonder world,Yes it is.,3389
3390,20180827-033412_606_live,0,7,They are a huge advocate to children. They believe that children make up 20% of our population but are 100% of our future and I couldn't agree more.,6,logical-appeal,,logical-appeal,0.094,0.848,0.057999999999999996,Wow they really have a far reach. That is wonderful what they are doing for our world.,wow realli far reach wonder world,They are a huge advocate to children. They believe that children make up 20% of our population but are 100% of our future and I couldn't agree more.,3390
3391,20180827-033412_606_live,0,8,"Yes, your donation will go to help one of millions of children. If you would like to be a sponsor for about a dollar a day you can go to  URL and sign up. In 2015, 183,000 sponsors like you supported programs that directly benefited more than 2.8 million children in 23 countries around the world ??Â¸??Â¸ including the United States. Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0,provide-org-facts,,provide-org-facts,0.0,0.7290000000000001,0.271,Children truly are our future. We need to care for them as we will need them in our old age.,children truli futur need care need old age,"Yes, your donation will go to help one of millions of children. If you would like to be a sponsor for about a dollar a day you can go to  URL and sign up. In 2015, 183,000 sponsors like you supported programs that directly benefited more than 2.8 million children in 23 countries around the world ??Â¸??Â¸ including the United States. Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",3391
3392,20180827-033412_606_live,0,9,"Honestly, I am not.",4,negative-to-inquiry,,non-strategy,0.0,0.4,0.6,Wow that is a lot of sponsors. Are you a sponsor?,wow lot sponsor sponsor,"Honestly, I am not.",3392
3393,20180827-033412_606_live,0,9,But after doing this task and reading up on the website I am going to sign up. I love to do charity work. I also do alot of local volunteer work. Any way I can help a defenseless child I will. I always place my own child in their shoes. That's motivation enough... to picture my babies going through what these kids go through.,1,personal-story,,personal-story,0.044000000000000004,0.73,0.22699999999999998,Wow that is a lot of sponsors. Are you a sponsor?,wow lot sponsor sponsor,But after doing this task and reading up on the website I am going to sign up. I love to do charity work. I also do alot of local volunteer work. Any way I can help a defenseless child I will. I always place my own child in their shoes. That's motivation enough... to picture my babies going through what these kids go through.,3393
3394,20180904-004818_580_live,0,0,Have you heard of the charity Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5379999999999999,0.462,<Start>,start,Have you heard of the charity Save the Children?,3394
3395,20180904-004818_580_live,0,1,"They promote children's rights, provides relief, and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.45,0.55,"Yes I have, but I don't know a lot about it.",yes nt know lot,"They promote children's rights, provides relief, and helps support children in developing countries.",3395
3396,20180904-004818_580_live,0,2,"Yes, it\'s a great cause.",4,acknowledgement,,non-strategy,0.0,0.22699999999999998,0.773,That sounds like a very nice cause.,sound like nice caus,"Yes, it\'s a great cause.",3396
3398,20180904-004818_580_live,0,3,"It was founded way back on April 15, 1919! A charity with that kind of history shows that it has made an amazing impact. Just last year they helped a total of 155 million children!",0,provide-org-facts,,provide-org-facts,0.0,0.812,0.188,That's awesome! Do you know when the charity began?,awesom know chariti began,"It was founded way back on April 15, 1919! A charity with that kind of history shows that it has made an amazing impact. Just last year they helped a total of 155 million children!",3398
3401,20180904-004818_580_live,0,6,That's the truth.,4,acknowledgement,,non-strategy,0.0,0.465,0.535,"Yes, definitely. Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",yes definit unfortun chariti scam donat worthi caus,That's the truth.,3401
3402,20180904-004818_580_live,0,6,That's why it's so important to do research before donating.,6,logical-appeal,,logical-appeal,0.0,0.792,0.20800000000000002,"Yes, definitely. Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",yes definit unfortun chariti scam donat worthi caus,That's why it's so important to do research before donating.,3402
3403,20180904-004818_580_live,0,6,"Save the Children even breaks down where exactly your money goes on their website. For example, 34% of the money donated goes to health & nutrition services and programs, 21% to education, 11% to emergencies, 11% to HIV/AIDs, etc.",0,provide-org-facts,,provide-org-facts,0.0,0.92,0.08,"Yes, definitely. Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",yes definit unfortun chariti scam donat worthi caus,"Save the Children even breaks down where exactly your money goes on their website. For example, 34% of the money donated goes to health & nutrition services and programs, 21% to education, 11% to emergencies, 11% to HIV/AIDs, etc.",3403
3404,20180904-004818_580_live,0,6,It is fully listed on the site with an easy to read graphic. Super helpful.,6,logical-appeal,,logical-appeal,0.0,0.556,0.444,"Yes, definitely. Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",yes definit unfortun chariti scam donat worthi caus,It is fully listed on the site with an easy to read graphic. Super helpful.,3404
3406,20180904-004818_580_live,0,7,"Save the Children uses a total of 86% of proceeds for their services and programs! The rest goes to ""fundraising, management, and general"" as the website says.",0,provide-org-facts,,provide-org-facts,0.0,0.877,0.12300000000000001,"That's very helpful. It is best to be transparent when running a charity like that, especially when the charity brings in a large amount of money. That way nobody can question anything.",help best transpar run chariti like especi chariti bring larg amount money way nobodi question anyth,"Save the Children uses a total of 86% of proceeds for their services and programs! The rest goes to ""fundraising, management, and general"" as the website says.",3406
3407,20180904-004818_580_live,0,7,That\'s good to hear that it\'s not all about filling some people\'s pockets.,6,logical-appeal,,logical-appeal,0.0,0.805,0.195,"That's very helpful. It is best to be transparent when running a charity like that, especially when the charity brings in a large amount of money. That way nobody can question anything.",help best transpar run chariti like especi chariti bring larg amount money way nobodi question anyth,That\'s good to hear that it\'s not all about filling some people\'s pockets.,3407
3408,20180904-004818_580_live,0,8,Exactly.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"Right. I understand that people have to get paid for what they do, but they shouldn't be making an extravagant amount of money.",right understand peopl get paid nt make extravag amount money,Exactly.,3408
3409,20180904-004818_580_live,0,8,It's pretty infuriating to know that some people play on people's sensitivities and vulnerable states to just get rich. I know when I make donations I always be sure to get the facts first now.,6,logical-appeal,,logical-appeal,0.124,0.607,0.26899999999999996,"Right. I understand that people have to get paid for what they do, but they shouldn't be making an extravagant amount of money.",right understand peopl get paid nt make extravag amount money,It's pretty infuriating to know that some people play on people's sensitivities and vulnerable states to just get rich. I know when I make donations I always be sure to get the facts first now.,3409
3411,20180904-004818_580_live,0,9,That is so special. That must be an amazing feeling to be able to give back.,4,comment-partner,,non-strategy,0.0,0.597,0.40299999999999997,Yes I have. I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child. The people there saved my life on more than one occasion and it's just a great hospital.,yes usual like donat john hopkin hospit mani surgeri child peopl save life one occas great hospit,That is so special. That must be an amazing feeling to be able to give back.,3411
3413,20180904-004818_580_live,0,9,You can choose an amount that would be taken out automatically from your reward from this task. You can pick any amount from $0 to $2.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.871,0.129,Yes I have. I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child. The people there saved my life on more than one occasion and it's just a great hospital.,yes usual like donat john hopkin hospit mani surgeri child peopl save life one occas great hospit,You can choose an amount that would be taken out automatically from your reward from this task. You can pick any amount from $0 to $2.,3413
3414,20180904-004818_580_live,0,9,"I know that any small donation counts, because the more individuals donate the more impact they can make.",6,logical-appeal,,logical-appeal,0.0,1.0,0.0,Yes I have. I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child. The people there saved my life on more than one occasion and it's just a great hospital.,yes usual like donat john hopkin hospit mani surgeri child peopl save life one occas great hospit,"I know that any small donation counts, because the more individuals donate the more impact they can make.",3414
3417,20180904-004818_580_live,0,10,Thanks for doing your part!,4,thank,,non-strategy,0.0,0.556,0.444,"Sure, I'd be glad to donate $0.25 to Save the Children.",sure glad donat    save children,Thanks for doing your part!,3417
3418,20180719-211301_463_live,0,0,Have you heard of the Save The Children Foundation?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.7140000000000001,0.28600000000000003,<Start>,start,Have you heard of the Save The Children Foundation?,3418
3419,20180719-211301_463_live,0,1,"They ensure children's rights to health, education, safety, etc.",0,provide-org-facts,,provide-org-facts,0.0,0.565,0.435,"No, I have not. Can you tell me about it?",tell,"They ensure children's rights to health, education, safety, etc.",3419
3420,20180719-211301_463_live,0,2,"Yes. For example, the child refugees from Syria.",0,provide-org-facts,,provide-org-facts,0.0,0.722,0.278,"Is it just in one country, or do they work around the world?",one countri work around world,"Yes. For example, the child refugees from Syria.",3420
3421,20180719-211301_463_live,0,2,"In the first two months of this year, 1000 kids were killed in Syria. Crazy.",9,emotion-appeal,,emotion-appeal,0.34700000000000003,0.653,0.0,"Is it just in one country, or do they work around the world?",one countri work around world,"In the first two months of this year, 1000 kids were killed in Syria. Crazy.",3421
3422,20180719-211301_463_live,0,3,Have you ever donated to a charity?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.6409999999999999,0.359,That's so sad. I wish I could do something to help.,sad wish could someth help,Have you ever donated to a charity?,3422
3424,20180719-211301_463_live,0,4,"If you'd like to get a better idea of what Save The Children does, and how to possibly donate, you can visit their website at  URL",0,provide-org-facts,,provide-org-facts,0.0,0.7190000000000001,0.281,"Yeah, a few local charities. Like our animal shelter, a low income housing group, foster care organziations, etc",yeah local chariti like anim shelter low incom hous group foster care organzi etc,"If you'd like to get a better idea of what Save The Children does, and how to possibly donate, you can visit their website at  URL",3424
3425,20180719-211301_463_live,0,5,I feel the same way.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"I'll definitely check them out. Any organization that helps kids is one worth supporting, either with my own time or with money.",definit check organ help kid one worth support either time money,I feel the same way.,3425
3426,20180719-211301_463_live,0,5,How much would you be willing to donate to Save the Children?,4,ask-donation-amount,,non-strategy,0.0,0.775,0.225,"I'll definitely check them out. Any organization that helps kids is one worth supporting, either with my own time or with money.",definit check organ help kid one worth support either time money,How much would you be willing to donate to Save the Children?,3426
3427,20180719-211301_463_live,0,6,That's great! And generous.,4,praise-user,,non-strategy,0.0,0.20600000000000002,0.794,"I can't afford a lot right now because I have other bills, but I could probably do $5 now with more next month.",ca nt afford lot right bill could probabl    next month,That's great! And generous.,3427
3429,20180719-211301_463_live,0,7,It really does. It's difficult to know nowadays if your money is actually going to the children. Save the Children seems to be a very trustable fund.,6,logical-appeal,,logical-appeal,0.085,0.706,0.209,"It feels like so little, but if a lot of people do just a little bit, it really adds up!",feel like littl lot peopl littl bit realli add,It really does. It's difficult to know nowadays if your money is actually going to the children. Save the Children seems to be a very trustable fund.,3429
3430,20180719-211301_463_live,0,8,Indeed.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"Yeah I agree. If I donate, even a little, I want it to actually go towards what it should, not just lining the pockets of the CEO.",yeah agre donat even littl actual go toward line pocket ceo,Indeed.,3430
3432,20180719-211301_463_live,0,9,That's a great sentiment.,4,praise-user,,non-strategy,0.0,0.32799999999999996,0.672,"I think I would like to see my donation go towards medical care. At least my initial donation. I know how hard it can be to be healthy, so I want to help kids get the treatments they need.",think would like see donat go toward medic care least initi donat know hard healthi help kid get treatment need,That's a great sentiment.,3432
3433,20180719-211301_463_live,0,9,I appreciate the chat and your willingness to donate.,4,thank,,non-strategy,0.0,0.556,0.444,"I think I would like to see my donation go towards medical care. At least my initial donation. I know how hard it can be to be healthy, so I want to help kids get the treatments they need.",think would like see donat go toward medic care least initi donat know hard healthi help kid get treatment need,I appreciate the chat and your willingness to donate.,3433
