,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3206,20180825-073629_433_live,0,0,Have you ever though about donating to Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.738,0.262,<Start>,start,Have you ever though about donating to Save the Children?,3206
3207,20180825-073629_433_live,0,1,It is a really great charity. It helps children who have been in crisis.,0,provide-org-facts,,provide-org-facts,0.177,0.38799999999999996,0.435,I have thought about it before. I've been approached by people on the street.,thought approach peopl street,It is a really great charity. It helps children who have been in crisis.,3207
3208,20180825-073629_433_live,0,2,It donates all over the world including America.,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,Is the charity international? Or do they operate primarily in America?,chariti intern oper primarili america,It donates all over the world including America.,3208
3210,20180825-073629_433_live,0,4,Anything is helpful.,6,logical-appeal,,logical-appeal,0.0,0.41700000000000004,0.583,That's really a great cause. Unfortunately I don't have much money right now to help.,realli great caus unfortun nt much money right help,Anything is helpful.,3210
3211,20180825-073629_433_live,0,4,You can donate as little as a $1,7,foot-in-the-door,,foot-in-the-door,0.0,1.0,0.0,That's really a great cause. Unfortunately I don't have much money right now to help.,realli great caus unfortun nt much money right help,You can donate as little as a $1,3211
3212,20180825-073629_433_live,0,5,You can donate right now right from your task payment,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,I don't know that I can donate a dollar. I've been working really hard to save every dollar that I can to make sure I can pay my bills.,nt know donat dollar work realli hard save everi dollar make sure pay bill,You can donate right now right from your task payment,3212
3213,20180825-073629_433_live,0,6,If you donate from your task payment today the research team will collect all donations and send it to Save the Children.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.868,0.132,I don't know if I'd necessarily feel comfortable donating. I feel like a lot of charities squander the money and don't actually use all the donations for what is promised.,nt know necessarili feel comfort donat feel like lot chariti squander money nt actual use donat promis,If you donate from your task payment today the research team will collect all donations and send it to Save the Children.,3213
3214,20180825-073629_433_live,0,7,"No, you just have to trust the requester will do the right think",4,negative-to-inquiry,,non-strategy,0.133,0.667,0.2,Is there anyway that I can be guaranteed the money will go towards what is promised?,anyway guarante money go toward promis,"No, you just have to trust the requester will do the right think",3214
3216,20180825-073629_433_live,0,9,You can choose any amount from $0 to all of your payment for this task.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"Is there any way that I could donate less than a dollar? I don't want to donate a dollar, but would consider donating something less.",way could donat less dollar nt donat dollar would consid donat someth less,You can choose any amount from $0 to all of your payment for this task.,3216
3218,20180825-083430_379_live,0,1,I'm doing great today!,4,greeting,,non-strategy,0.0,0.406,0.594,very good and you,good,I'm doing great today!,3218
3219,20180825-083430_379_live,0,1,"I don't know if this is any interest of yours, but I'd like to see if you'd be interested in learning more about and possibly donating to a charity today!",4,propose-donation,,non-strategy,0.0,0.652,0.348,very good and you,good,"I don't know if this is any interest of yours, but I'd like to see if you'd be interested in learning more about and possibly donating to a charity today!",3219
3220,20180825-083430_379_live,0,2,That's great news!,4,praise-user,,non-strategy,0.0,0.313,0.687,yes i am. i would donate,yes would donat,That's great news!,3220
3221,20180825-083430_379_live,0,2,What kind of charities do you normally donate to?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.733,0.267,yes i am. i would donate,yes would donat,What kind of charities do you normally donate to?,3221
3224,20180825-083430_379_live,0,3,Have you heard of it?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,1.0,0.0,i would donate some clothes and some toys for children,would donat cloth toy children,Have you heard of it?,3224
3226,20180825-083430_379_live,0,5,"Children need as much protection as they can get, and every cent donating actually makes a huge difference in their lives.",6,logical-appeal,,logical-appeal,0.0,0.892,0.10800000000000001,oh yep thats really good,oh yep realli good,"Children need as much protection as they can get, and every cent donating actually makes a huge difference in their lives.",3226
3227,20180825-083430_379_live,0,6,Unfortunately the charity doesn't take clothing or toy donations :( they can only accept monetary donations at this moment.,0,provide-org-facts,,provide-org-facts,0.20600000000000002,0.584,0.21,thats true to help them,true help,Unfortunately the charity doesn't take clothing or toy donations :( they can only accept monetary donations at this moment.,3227
3228,20180825-083430_379_live,0,7,Five dollars would be an amazing donation that could really help a lot of kids.,4,praise-user,,non-strategy,0.0,0.639,0.361,oh i would donate money too even it 5 dollars,oh would donat money even    dollar,Five dollars would be an amazing donation that could really help a lot of kids.,3228
3229,20180825-083430_379_live,0,7,Would you be willing to donate today?,4,propose-donation,,non-strategy,0.0,1.0,0.0,oh i would donate money too even it 5 dollars,oh would donat money even    dollar,Would you be willing to donate today?,3229
3230,20180825-083430_379_live,0,8,It is as easy as donating from this task. You will be asked what you'd like to donate and you can put your donation amount there!,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8079999999999999,0.192,thats good children deserve it,good children deserv,It is as easy as donating from this task. You will be asked what you'd like to donate and you can put your donation amount there!,3230
3231,20180825-083430_379_live,0,9,Yes it is!,4,acknowledgement,,non-strategy,0.0,0.401,0.599,oh thats very easy then,oh easi,Yes it is!,3231
3232,20180825-083430_379_live,0,9,So I can confirm you will donate five dollars?,4,confirm-donation,,non-strategy,0.0,1.0,0.0,oh thats very easy then,oh easi,So I can confirm you will donate five dollars?,3232
3233,20180825-083430_379_live,0,9,You would be doing a great service and the charity will be so thankful.,4,praise-user,,non-strategy,0.0,0.462,0.5379999999999999,oh thats very easy then,oh easi,You would be doing a great service and the charity will be so thankful.,3233
3234,20180825-084254_215_live,0,0,Do you know what Save the Children is?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,<Start>,start,Do you know what Save the Children is?,3234
3236,20180825-084254_215_live,0,2,"I personally haven't ever dealt with them, I have just seen a lot of commercials and heard about the organization for many years.",1,personal-story,,personal-story,0.0,1.0,0.0,Do you have any experince dealing with them at all?,experinc deal,"I personally haven't ever dealt with them, I have just seen a lot of commercials and heard about the organization for many years.",3236
3237,20180825-084254_215_live,0,3,"Yes, I have heard that about them too. I have thought about donating before, but never got around to it.",1,personal-story,,personal-story,0.0,0.902,0.098,I have heard that they work hard to give kids a better life.,heard work hard give kid better life,"Yes, I have heard that about them too. I have thought about donating before, but never got around to it.",3237
3238,20180825-084254_215_live,0,3,"Would you be willing to donate some, or all, of your payment from this task to Save the Children?",4,propose-donation,,non-strategy,0.0,0.8490000000000001,0.151,I have heard that they work hard to give kids a better life.,heard work hard give kid better life,"Would you be willing to donate some, or all, of your payment from this task to Save the Children?",3238
3239,20180825-084254_215_live,0,4,I think I would be willing to as well.,10,example-donation,,example-donation,0.0,0.741,0.259,"Yes, I think I would be will to donate to the cause.",yes think would donat caus,I think I would be willing to as well.,3239
3240,20180825-084254_215_live,0,4,"It appears that there is an option to donate some of your earnings, and the research team will collect all donations and send it to Save the Children :)",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.813,0.187,"Yes, I think I would be will to donate to the cause.",yes think would donat caus,"It appears that there is an option to donate some of your earnings, and the research team will collect all donations and send it to Save the Children :)",3240
3241,20180825-084254_215_live,0,5,That sounds great!,4,praise-user,,non-strategy,0.0,0.313,0.687,Oh that is really a great idea. I think I would be able to donate some of my earnings. Would $1 help at all?,oh realli great idea think would abl donat earn would    help,That sounds great!,3241
3242,20180825-084254_215_live,0,5,I'm guessing you would input your donation amount at the end of the task.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Oh that is really a great idea. I think I would be able to donate some of my earnings. Would $1 help at all?,oh realli great idea think would abl donat earn would    help,I'm guessing you would input your donation amount at the end of the task.,3242
3243,20180825-084254_215_live,0,6,I'm going to give $1 as well :),10,example-donation,,example-donation,0.0,0.541,0.45899999999999996,I would be glad to. How much are you giving?,would glad much give,I'm going to give $1 as well :),3243
3244,20180825-084254_215_live,0,7,"Yeah, I think they are doing some really important work!",0,provide-org-facts,,provide-org-facts,0.0,0.604,0.396,"Well that is really great. It sounds like a great charity. I think they might even help in Hawaii with the recent floods, don't you think? I bet the kids there are in need.",well realli great sound like great chariti think might even help hawaii recent flood nt think bet kid need,"Yeah, I think they are doing some really important work!",3244
3245,20180825-084254_215_live,0,7,"I'm not sure exactly how the donations they get are distributed and if it only goes to developing countries, or also to disaster relief.",3,provide-donation-procedure,,provide-donation-procedure,0.201,0.696,0.10300000000000001,"Well that is really great. It sounds like a great charity. I think they might even help in Hawaii with the recent floods, don't you think? I bet the kids there are in need.",well realli great sound like great chariti think might even help hawaii recent flood nt think bet kid need,"I'm not sure exactly how the donations they get are distributed and if it only goes to developing countries, or also to disaster relief.",3245
3246,20180825-084254_215_live,0,8,I feel the same.,4,positive-to-inquiry,,non-strategy,0.0,1.0,0.0,"Yes, I'm not sure either, but it just kills me to know there are ids suffering. How do you feel?",yes sure either kill know id suffer feel,I feel the same.,3246
3248,20180825-084254_215_live,0,8,"I think it's important for those of us in a first world country to help, but it's also so easy to overlook these things.",6,logical-appeal,,logical-appeal,0.0,0.6940000000000001,0.306,"Yes, I'm not sure either, but it just kills me to know there are ids suffering. How do you feel?",yes sure either kill know id suffer feel,"I think it's important for those of us in a first world country to help, but it's also so easy to overlook these things.",3248
3250,20180825-084254_215_live,0,9,"Those are things I've just always had, so sometimes I feel guilty that I haven't tried to do more to help others.",9,emotion-appeal,,emotion-appeal,0.127,0.7490000000000001,0.124,"Yes, sometimes I feel a little guilty that I have it so easy. I can not imagine food or clothing being a luxury. Can you?",yes sometim feel littl guilti easi imagin food cloth luxuri,"Those are things I've just always had, so sometimes I feel guilty that I haven't tried to do more to help others.",3250
3251,20180825-084254_215_live,0,10,"It's not that we don't all have our own struggles, but it's just on a completely different level.",6,logical-appeal,,logical-appeal,0.099,0.9009999999999999,0.0,"Yes, it really does cause feelings of guilt!",yes realli caus feel guilt,"It's not that we don't all have our own struggles, but it's just on a completely different level.",3251
3252,20180825-090251_7_live,0,0,Hi there! How are you doing today?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi there! How are you doing today?,3252
3253,20180825-090251_7_live,0,1,D you have any more info?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,great and you are you going to donate,great go donat,D you have any more info?,3253
3254,20180825-090251_7_live,0,1,"I have heard about a great charity, and I was going to ask if you are interested.",1,personal-story,,personal-story,0.0,0.534,0.466,great and you are you going to donate,great go donat,"I have heard about a great charity, and I was going to ask if you are interested.",3254
3255,20180825-090251_7_live,0,1,"Would you like to donate some earnings to the Save the Children charity, and if so, how much?",4,propose-donation,,non-strategy,0.0,0.638,0.36200000000000004,great and you are you going to donate,great go donat,"Would you like to donate some earnings to the Save the Children charity, and if so, how much?",3255
3256,20180825-090251_7_live,0,2,"Oh, that is really wonderful. I am so glad.",4,praise-user,,non-strategy,0.0,0.452,0.5479999999999999,about the children's charity,children chariti,"Oh, that is really wonderful. I am so glad.",3256
3257,20180825-090251_7_live,0,2,Have you heard about the flooding in Hawaii?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,about the children's charity,children chariti,Have you heard about the flooding in Hawaii?,3257
3258,20180825-090251_7_live,0,3,"Well, then I am sure you would be glad to know that the charity is all ready to reach out and help the children there.",0,provide-org-facts,,provide-org-facts,0.0,0.507,0.493,$5.00 i would donate,   would donat,"Well, then I am sure you would be glad to know that the charity is all ready to reach out and help the children there.",3258
3259,20180825-090251_7_live,0,3,Were you aware of that?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,$5.00 i would donate,   would donat,Were you aware of that?,3259
3260,20180825-090251_7_live,0,4,This really is a great place to donate to. I am impressed they are so responsive. I am not sure what I would do if I had a child in need.,6,logical-appeal,,logical-appeal,0.057999999999999996,0.623,0.318,yes i have,yes,This really is a great place to donate to. I am impressed they are so responsive. I am not sure what I would do if I had a child in need.,3260
3261,20180825-090251_7_live,0,4,Are there any kids in your family at all?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,yes i have,yes,Are there any kids in your family at all?,3261
3262,20180825-090251_7_live,0,5,I feel really good about helping.,1,personal-story,,personal-story,0.0,0.34700000000000003,0.653,yes i am,yes,I feel really good about helping.,3262
3263,20180825-090251_7_live,0,5,How do you feel about helping?,2,task-related-inquiry,,task-related-inquiry,0.0,0.6940000000000001,0.306,yes i am,yes,How do you feel about helping?,3263
3264,20180825-090251_7_live,0,5,Have you ever donated to any other types of charities?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.738,0.262,yes i am,yes,Have you ever donated to any other types of charities?,3264
3265,20180825-090251_7_live,0,6,"I donate money to places, but I have not donated time.",1,personal-story,,personal-story,0.0,1.0,0.0,yes i have a child,yes child,"I donate money to places, but I have not donated time.",3265
3268,20180825-090446_585_live,0,0,Hello!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello!,3268
3269,20180825-090446_585_live,0,0,Can I please talk to you about donating to a charity named Save The Children?,2,task-related-inquiry,,task-related-inquiry,0.0,0.546,0.45399999999999996,<Start>,start,Can I please talk to you about donating to a charity named Save The Children?,3269
3270,20180825-090446_585_live,0,1,That would be wonderful!,4,praise-user,,non-strategy,0.0,0.429,0.5710000000000001,hello i would like to help too even its a bit,hello would like help even bit,That would be wonderful!,3270
3271,20180825-090446_585_live,0,1,We really appreciate all of your help and generosity.,0,provide-org-facts,,provide-org-facts,0.0,0.4,0.6,hello i would like to help too even its a bit,hello would like help even bit,We really appreciate all of your help and generosity.,3271
3272,20180825-090446_585_live,0,1,Every little bit will help the children we are trying to save.,7,foot-in-the-door,,foot-in-the-door,0.0,0.64,0.36,hello i would like to help too even its a bit,hello would like help even bit,Every little bit will help the children we are trying to save.,3272
3273,20180825-090446_585_live,0,1,Would you like to hear more about our organization?,2,task-related-inquiry,,task-related-inquiry,0.0,0.762,0.23800000000000002,hello i would like to help too even its a bit,hello would like help even bit,Would you like to hear more about our organization?,3273
3274,20180825-090446_585_live,0,2,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. Your donation is essential to help ensure children's rights to health, education, and safety.",0,provide-org-facts,,provide-org-facts,0.0,0.55,0.45,yes i do,yes,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. Your donation is essential to help ensure children's rights to health, education, and safety.",3274
3275,20180825-090446_585_live,0,3,"Where would you like to focus your donation? Toward children's health, education, or safety?",2,task-related-inquiry,,task-related-inquiry,0.0,0.68,0.32,oh ok thats fine,oh ok fine,"Where would you like to focus your donation? Toward children's health, education, or safety?",3275
3276,20180825-090446_585_live,0,3,Excellent!,4,praise-user,,non-strategy,0.0,0.0,1.0,oh ok thats fine,oh ok fine,Excellent!,3276
3277,20180825-090446_585_live,0,3,We really appreciate such a fine and generous donation!,4,thank,,non-strategy,0.0,0.366,0.634,oh ok thats fine,oh ok fine,We really appreciate such a fine and generous donation!,3277
3278,20180825-090446_585_live,0,3,"Right now, Save The Children is matching every donation from $10 and up. Would you like to increase your donation to $10 to double your help?",4,ask-donate-more,,non-strategy,0.0,0.6729999999999999,0.327,oh ok thats fine,oh ok fine,"Right now, Save The Children is matching every donation from $10 and up. Would you like to increase your donation to $10 to double your help?",3278
3279,20180825-090446_585_live,0,4,Can we mark you down as a potential donor for next year as well?,2,task-related-inquiry,,task-related-inquiry,0.0,0.851,0.149,yes like 5 dollars,yes like    dollar,Can we mark you down as a potential donor for next year as well?,3279
3280,20180825-090446_585_live,0,5,Thank you so much!,4,thank,,non-strategy,0.0,0.518,0.48200000000000004,oh yep thats very good i know these children needs help for sure,oh yep good know children need help sure,Thank you so much!,3280
3281,20180825-090446_585_live,0,5,"Can we contact you by mail, phone, or email?",2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,oh yep thats very good i know these children needs help for sure,oh yep good know children need help sure,"Can we contact you by mail, phone, or email?",3281
3282,20180825-090446_585_live,0,6,Do you think you could spread the word about Save The Children to your family and friends for us?,2,task-related-inquiry,,task-related-inquiry,0.0,0.73,0.27,very good to do,good,Do you think you could spread the word about Save The Children to your family and friends for us?,3282
3285,20180825-090446_585_live,0,8,We are so pleased by your donation today!,4,praise-user,,non-strategy,0.0,0.634,0.366,yes i could do that,yes could,We are so pleased by your donation today!,3285
3286,20180825-090446_585_live,0,8,This is really going to make a difference in these children's lives.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,yes i could do that,yes could,This is really going to make a difference in these children's lives.,3286
3289,20180826-053845_531_live,0,2,It is really so heartbreaking when you see all of these kids not having enough to eat. It really breaks the heart. They are so little.,9,emotion-appeal,,emotion-appeal,0.14400000000000002,0.856,0.0,I would gladly give my earnings to this charity. Children hold the future of the world.,would glad give earn chariti children hold futur world,It is really so heartbreaking when you see all of these kids not having enough to eat. It really breaks the heart. They are so little.,3289
3290,20180826-053845_531_live,0,3,Even the little bit you donate from your earnings can go a long way to making a difference for a child.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,"I know, it always amazes me how many children are suffering around the world. It is so sad.",know alway amaz mani children suffer around world sad,Even the little bit you donate from your earnings can go a long way to making a difference for a child.,3290
3291,20180826-053845_531_live,0,4,Even small amounts make such a big difference when they are added up. That's why it does make such a difference to even do small things.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,"Though MTurk they should raise quite a bit. Even though it is only .30 for this hit, with the number of people it adds up.",though mturk rais quit bit even though    hit number peopl add,Even small amounts make such a big difference when they are added up. That's why it does make such a difference to even do small things.,3291
3292,20180826-053845_531_live,0,5,And Save the Children is a great charity. They really do help so many kids and people.,0,provide-org-facts,,provide-org-facts,0.0,0.479,0.521,In my personal life I do pay attention to all the details and the reviews of charities. There are so many worthy causes that I try hard to make sure my meeker amounts go to benefit the most.,person life pay attent detail review chariti mani worthi caus tri hard make sure meeker amount go benefit,And Save the Children is a great charity. They really do help so many kids and people.,3292
3293,20180826-053845_531_live,0,6,I think it's wonderful that you are doing this and are going to donate.,4,praise-user,,non-strategy,0.0,0.764,0.23600000000000002,"I know they are a well established charity so should have all the resources, administration wise, to get the money where it is needed most.",know well establish chariti resourc administr wise get money need,I think it's wonderful that you are doing this and are going to donate.,3293
3295,20180826-053845_531_live,0,7,"You do what you can, and that is all that matters. But you should feel good about this little amount.",6,logical-appeal,,logical-appeal,0.0,0.7859999999999999,0.214,It makes me feel that even though not enough I have done a little something.,make feel even though enough done littl someth,"You do what you can, and that is all that matters. But you should feel good about this little amount.",3295
3296,20180826-053845_531_live,0,8,It is very sweet.,4,comment-partner,,non-strategy,0.0,0.47700000000000004,0.523,"I live in a very rural area, people in my town are extremely poor and it still amazes me how they will take what little they have and take care of each other.",live rural area peopl town extrem poor still amaz take littl take care,It is very sweet.,3296
3298,20180826-053845_531_live,0,9,It should be. But with people helping it can at least make a difference. I think everyone can do their part.,6,logical-appeal,,logical-appeal,0.0,0.865,0.135,"It is hard to watch and not reach out to help a child. I do what I can in my own community and the town comes together this time of year to make sure each child has school supplies. It is really sad that Save a Child exists, the world should be a safe place for children and there should be no need.",hard watch reach help child communiti town come togeth time year make sure child school suppli realli sad save child exist world safe place children need,It should be. But with people helping it can at least make a difference. I think everyone can do their part.,3298
3299,20180826-053845_531_live,0,10,Thank you so much.,4,thank,,non-strategy,0.0,0.545,0.455,"I agree, it has been very nice chatting with you and I hope you have a great day.",agre nice chat hope great day,Thank you so much.,3299
3300,20180826-053845_531_live,0,10,Can you tell me now how much you would like to donate?,4,ask-donation-amount,,non-strategy,0.0,0.815,0.185,"I agree, it has been very nice chatting with you and I hope you have a great day.",agre nice chat hope great day,Can you tell me now how much you would like to donate?,3300
3301,20180826-053845_531_live,0,10,You can choose any amount to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"I agree, it has been very nice chatting with you and I hope you have a great day.",agre nice chat hope great day,You can choose any amount to all your payment.,3301
3302,20180826-054028_444_live,0,0,Good Morning! How are you today?,4,greeting,,non-strategy,0.0,0.61,0.39,<Start>,start,Good Morning! How are you today?,3302
3303,20180826-054028_444_live,0,1,I am well. It looks nice here today as well.,4,greeting,,non-strategy,0.0,0.462,0.5379999999999999,I am good. It's really nice outside where I am so I am sitting outdoors. How are you,good realli nice outsid sit outdoor,I am well. It looks nice here today as well.,3303
3304,20180826-054028_444_live,0,1,What are your plans today?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,I am good. It's really nice outside where I am so I am sitting outdoors. How are you,good realli nice outsid sit outdoor,What are your plans today?,3304
3305,20180826-054028_444_live,0,2,I was going to make a plea and ask if you would be willing to donate to Save the Children.,4,propose-donation,,non-strategy,0.0,0.8420000000000001,0.158,"I have to go to work at 11:30-6. But its ok, I work every Sunday. So we are supposed to chat about a children's charity. What are your feelings?",go work    ok work everi sunday suppos chat children chariti feel,I was going to make a plea and ask if you would be willing to donate to Save the Children.,3305
3306,20180826-054028_444_live,0,2,It helps kids in need.,0,provide-org-facts,,provide-org-facts,0.0,0.606,0.39399999999999996,"I have to go to work at 11:30-6. But its ok, I work every Sunday. So we are supposed to chat about a children's charity. What are your feelings?",go work    ok work everi sunday suppos chat children chariti feel,It helps kids in need.,3306
3307,20180826-054028_444_live,0,2,I would hate to think a child would die with no food when I could ask people to help.,9,emotion-appeal,,emotion-appeal,0.4,0.49,0.11,"I have to go to work at 11:30-6. But its ok, I work every Sunday. So we are supposed to chat about a children's charity. What are your feelings?",go work    ok work everi sunday suppos chat children chariti feel,I would hate to think a child would die with no food when I could ask people to help.,3307
3308,20180826-054028_444_live,0,2,Can you donate part of today's pay?,4,propose-donation,,non-strategy,0.18899999999999997,0.8109999999999999,0.0,"I have to go to work at 11:30-6. But its ok, I work every Sunday. So we are supposed to chat about a children's charity. What are your feelings?",go work    ok work everi sunday suppos chat children chariti feel,Can you donate part of today's pay?,3308
3309,20180826-054028_444_live,0,2,Even a bit?,7,foot-in-the-door,,foot-in-the-door,0.0,1.0,0.0,"I have to go to work at 11:30-6. But its ok, I work every Sunday. So we are supposed to chat about a children's charity. What are your feelings?",go work    ok work everi sunday suppos chat children chariti feel,Even a bit?,3309
3310,20180826-054028_444_live,0,3,That is great that you can help!,4,praise-user,,non-strategy,0.0,0.413,0.5870000000000001,It's so sad to me that anyone should go without food in our modern world. So I would definitely be willing to help.,sad anyon go without food modern world would definit will help,That is great that you can help!,3310
3312,20180826-054028_444_live,0,3,Thank you!,4,thank,,non-strategy,0.0,0.264,0.736,It's so sad to me that anyone should go without food in our modern world. So I would definitely be willing to help.,sad anyon go without food modern world would definit will help,Thank you!,3312
3313,20180826-054028_444_live,0,4,I would love to help as well.,1,personal-story,,personal-story,0.0,0.25,0.75,I think the bonus of today is 2 dollars so maybe if we both give half of it? That is at least something. I only wish that our Government would help the poor more than they do. What do you think?,think bonus today    dollar mayb give half least someth wish govern would help poor think,I would love to help as well.,3313
3314,20180826-054028_444_live,0,4,"Also, I agree, the gov't should do more.",6,logical-appeal,,logical-appeal,0.0,0.706,0.294,I think the bonus of today is 2 dollars so maybe if we both give half of it? That is at least something. I only wish that our Government would help the poor more than they do. What do you think?,think bonus today    dollar mayb give half least someth wish govern would help poor think,"Also, I agree, the gov't should do more.",3314
3315,20180826-054028_444_live,0,5,I would say that is a wonderful idea.,4,praise-user,,non-strategy,0.0,0.575,0.425,So lets agree we both can give $1 of of bonus.,let agre give    bonus,I would say that is a wonderful idea.,3315
3316,20180826-054028_444_live,0,5,If you are willing to give then I will too!,10,example-donation,,example-donation,0.0,1.0,0.0,So lets agree we both can give $1 of of bonus.,let agre give    bonus,If you are willing to give then I will too!,3316
3317,20180826-054028_444_live,0,6,"Yes, I do.",4,positive-to-inquiry,,non-strategy,0.0,0.27,0.73,Nice!!! It's not a huge amount but unfortunately I have expenses and 2 kids of my own to support. Do you have kids?,nice huge amount unfortun expens    kid support kid,"Yes, I do.",3317
3318,20180826-054028_444_live,0,6,"I could not imagine having to watch any child suffer, much less my own.",9,emotion-appeal,,emotion-appeal,0.226,0.774,0.0,Nice!!! It's not a huge amount but unfortunately I have expenses and 2 kids of my own to support. Do you have kids?,nice huge amount unfortun expens    kid support kid,"I could not imagine having to watch any child suffer, much less my own.",3318
3319,20180826-054028_444_live,0,6,Have you visited the Save the Children website?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,Nice!!! It's not a huge amount but unfortunately I have expenses and 2 kids of my own to support. Do you have kids?,nice huge amount unfortun expens    kid support kid,Have you visited the Save the Children website?,3319
3320,20180826-054028_444_live,0,7,I looked at the site.,1,personal-story,,personal-story,0.0,1.0,0.0,I have not visited the site but I have heard of them before. I am one of those people who cant watch the commercials of the suffering kids or pets. It really upsets me,visit site heard one peopl ca nt watch commerci suffer kid pet realli upset,I looked at the site.,3320
3321,20180826-054028_444_live,0,7,Have you heard about the recent storms/flooding in Hawaii?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I have not visited the site but I have heard of them before. I am one of those people who cant watch the commercials of the suffering kids or pets. It really upsets me,visit site heard one peopl ca nt watch commerci suffer kid pet realli upset,Have you heard about the recent storms/flooding in Hawaii?,3321
3322,20180826-054028_444_live,0,8,"Well, it looks like the STC is already to help the children there. I am amazed by their swift response. Isn't it really great!",0,provide-org-facts,,provide-org-facts,0.106,0.514,0.38,A little bit but not much. I have been following politics and things are going crazy. I am hoping that things will change soon.,littl bit much follow polit thing go crazi hope thing chang soon,"Well, it looks like the STC is already to help the children there. I am amazed by their swift response. Isn't it really great!",3322
3323,20180826-054028_444_live,0,9,I have to thank you again for your $1 donation. It will go to great use I am sure.,4,thank,,non-strategy,0.0,0.611,0.389,That is great that they are there helping. Maybe they learned something from the mess in Puerto Rico. The conditions there were really bad but the US gov really dropped the ball on helping.,great help mayb learn someth mess puerto rico condit realli bad us gov realli drop ball help,I have to thank you again for your $1 donation. It will go to great use I am sure.,3323
3325,20180826-063853_537_live,0,0,"0, 'hi..I;m mike",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"0, 'hi..I;m mike",3325
3326,20180826-063853_537_live,0,1,"hi..pete, hows your life",4,greeting,,non-strategy,0.0,1.0,0.0,Hello Mike I am Pete,hello mike pete,"hi..pete, hows your life",3326
3327,20180826-063853_537_live,0,2,have you ever heard of that organization before?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,1.0,0.0,My life is awesome and your?,life awesom,have you ever heard of that organization before?,3327
3328,20180826-063853_537_live,0,3,they help children that is in need of support and a healthy life change.,0,provide-org-facts,,provide-org-facts,0.0,0.552,0.44799999999999995,What do you do for a living?,live,they help children that is in need of support and a healthy life change.,3328
3329,20180826-063853_537_live,0,4,I would like to ask if you would like to help by donating what you make from this task to the organization which will be a great help... what you think?,4,propose-donation,,non-strategy,0.0,0.679,0.321,I have heard about it but I do not know wgat they do,heard know wgat,I would like to ask if you would like to help by donating what you make from this task to the organization which will be a great help... what you think?,3329
3330,20180826-063853_537_live,0,5,so would you donate your earns from this task??,4,propose-donation,,non-strategy,0.0,1.0,0.0,Thats an awesome labor,awesom labor,so would you donate your earns from this task??,3330
3331,20180826-063853_537_live,0,6,thank you for your support,4,thank,,non-strategy,0.0,0.366,0.634,I think children need help.,think children need help,thank you for your support,3331
3332,20180826-064104_677_live,0,0,Good morning! How are you today?,4,greeting,,non-strategy,0.0,0.61,0.39,<Start>,start,Good morning! How are you today?,3332
3333,20180826-064104_677_live,0,1,I am doing well!,4,greeting,,non-strategy,0.0,0.455,0.545,I am doing fine. How about you?,fine,I am doing well!,3333
3335,20180826-064104_677_live,0,2,"I am wondering, have you hear of the Save the Children charity?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6,0.4,Complete surveys. You?,complet survey,"I am wondering, have you hear of the Save the Children charity?",3335
3336,20180826-064104_677_live,0,3,Oh that is great!,4,praise-user,,non-strategy,0.0,0.406,0.594,I have heard about it.,heard,Oh that is great!,3336
