,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3563,20180825-085214_779_live,0,6,Do you donate to any other charities?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.652,0.348,no its ok i just like children because they need help,ok like children need help,Do you donate to any other charities?,3563
3564,20180825-085214_779_live,0,7,What kind of charities do you enjoy donating to?,2,task-related-inquiry,,task-related-inquiry,0.0,0.534,0.466,i use to,use,What kind of charities do you enjoy donating to?,3564
3565,20180825-085214_779_live,0,8,That's very kind of you.,4,praise-user,,non-strategy,0.0,1.0,0.0,i like to give out toys and if i have some type of change i give it out,like give toy type chang give,That's very kind of you.,3565
3566,20180825-085214_779_live,0,8,So can I rely on you to donate $5 from your task today to help this charity out?,4,confirm-donation,,non-strategy,0.0,0.716,0.284,i like to give out toys and if i have some type of change i give it out,like give toy type chang give,So can I rely on you to donate $5 from your task today to help this charity out?,3566
3567,20180825-100043_534_live,0,0,Helli,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Helli,3567
3569,20180825-100043_534_live,0,2,Great it will be taken straight from the payment,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.5379999999999999,0.462,I would be willing to donate a portion of my wages,would will donat portion wage,Great it will be taken straight from the payment,3569
3571,20180825-100043_534_live,0,4,Save the children are you aware of what thwy do,0,provide-org-facts,,provide-org-facts,0.0,0.738,0.262,What childrens charity is this?,children chariti,Save the children are you aware of what thwy do,3571
3572,20180825-100043_534_live,0,5,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,I am somewhat familiar with them,somewhat familiar,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3572
3573,20180825-100043_534_live,0,6,Yes its wonderful they help displaced kids,0,provide-org-facts,,provide-org-facts,0.0,0.305,0.695,That is so heartbreaking. Save the children sounds like a wonderful charity to donate to,heartbreak save children sound like wonder chariti donat,Yes its wonderful they help displaced kids,3573
3574,20180825-100043_534_live,0,7,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",0,provide-org-facts,,provide-org-facts,0.0,0.597,0.40299999999999997,Do they find family's for the children or are they running a orphanage?,find famili children run orphanag,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",3574
3576,20180825-100043_534_live,0,9,Yes it goes straighr to the save the children,0,provide-org-facts,,provide-org-facts,0.0,0.5429999999999999,0.457,So you dont actually know how they use the koney?,nt actual know use koney,Yes it goes straighr to the save the children,3576
3577,20180826-020520_686_live,0,0,Hello!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello!,3577
3578,20180826-020520_686_live,0,0,What if i told you that you have the opportunity of a lifetime to make a change in the world?,2,task-related-inquiry,,task-related-inquiry,0.0,0.851,0.149,<Start>,start,What if i told you that you have the opportunity of a lifetime to make a change in the world?,3578
3579,20180826-020520_686_live,0,0,Would you take it?,4,propose-donation,,non-strategy,0.0,1.0,0.0,<Start>,start,Would you take it?,3579
3581,20180826-020520_686_live,0,1,Would you do it now?,4,propose-donation,,non-strategy,0.0,1.0,0.0,i will like to know about the opportunity first,like know opportun first,Would you do it now?,3581
3582,20180826-020520_686_live,0,2,It benefits every where not just war torn countries,6,logical-appeal,,logical-appeal,0.0,0.445,0.555,"powerful people cause war and war cause hunger, and we average people sit on our chair try to donate some money to the poor",power peopl caus caus hunger averag peopl chair tri donat money poor,It benefits every where not just war torn countries,3582
3583,20180826-020520_686_live,0,3,The best part is knowing that you can help make a change in a person's life who is currently unable to financially,9,emotion-appeal,,emotion-appeal,0.0,0.723,0.27699999999999997,i get that.,get,The best part is knowing that you can help make a change in a person's life who is currently unable to financially,3583
3584,20180826-020520_686_live,0,4,Have you ever made a donation that you have been proud to be a part of?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.807,0.193,yeah i know how donation works. I have 300000 immigrants in my country. we helping a person to better their life this is what we humans do,yeah know donat work    immigr countri help person better life human,Have you ever made a donation that you have been proud to be a part of?,3584
3585,20180826-020520_686_live,0,5,"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",6,logical-appeal,,logical-appeal,0.0,0.7509999999999999,0.249,where do you came from?,came,"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",3585
3586,20180826-020520_686_live,0,5,Would you donate then?,4,propose-donation,,non-strategy,0.0,1.0,0.0,where do you came from?,came,Would you donate then?,3586
3587,20180826-020520_686_live,0,6,That's great to hear.,4,praise-user,,non-strategy,0.0,0.423,0.5770000000000001,charity is a bad for that.,chariti bad,That's great to hear.,3587
3589,20180826-020520_686_live,0,6,It can be as much as you want.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.843,0.157,charity is a bad for that.,chariti bad,It can be as much as you want.,3589
3590,20180826-020520_686_live,0,7,"I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.",6,logical-appeal,,logical-appeal,0.0,0.8190000000000001,0.18100000000000002,yeah i did. but it never reached to the people i heard so far,yeah never reach peopl heard far,"I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.",3590
3592,20180826-054344_65_live,0,0,Would you be willing to donate your proceeds to the Save the Children organization?,4,propose-donation,,non-strategy,0.0,0.802,0.198,<Start>,start,Would you be willing to donate your proceeds to the Save the Children organization?,3592
3593,20180826-054344_65_live,0,1,This is a fine organization. I have done some research and the majority of the proceeds go directly into helping the children.,0,provide-org-facts,,provide-org-facts,0.0,0.818,0.182,Certainly as long as I know the donation will help the children,certain long know donat help children,This is a fine organization. I have done some research and the majority of the proceeds go directly into helping the children.,3593
3594,20180826-054344_65_live,0,2,How much are you willing to donate?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,I would certainly be willing to donate then,would certain will donat,How much are you willing to donate?,3594
3597,20180826-054344_65_live,0,4,That's wonderful!,4,praise-user,,non-strategy,0.0,0.2,0.8,I would certainly increase my donation if it would be matched since the majority of it is going directly to the children,would certain increas donat would match sinc major go direct children,That's wonderful!,3597
3598,20180826-054344_65_live,0,4,So I can count on you for the $500 donation?,4,confirm-donation,,non-strategy,0.0,1.0,0.0,I would certainly increase my donation if it would be matched since the majority of it is going directly to the children,would certain increas donat would match sinc major go direct children,So I can count on you for the $500 donation?,3598
3599,20180826-054344_65_live,0,5,"Thank you so much,  you have no idea how much this will help the children in need!",4,thank,,non-strategy,0.10099999999999999,0.645,0.253,Yes you can count on my donation,yes count donat,"Thank you so much,  you have no idea how much this will help the children in need!",3599
3601,20180826-054344_65_live,0,7,Or how about an office pool to raise money?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I could certainly ask some of my coworkers and tell them about the match if they donate at least $500 and tell them what a worthy cause it is.,could certain ask cowork tell match donat least    tell worthi caus,Or how about an office pool to raise money?,3601
3602,20180826-054344_65_live,0,8,"Ok, that makes sense.",4,acknowledgement,,non-strategy,0.0,0.5770000000000001,0.423,We really dont have a big office so I dont think an office pool would get very much in donations,realli nt big offic nt think offic pool would get much donat,"Ok, that makes sense.",3602
3603,20180826-054344_65_live,0,8,Anything you could get in donations would certainly help. It doesn't have to be a full $500 donation.,6,logical-appeal,,logical-appeal,0.0,0.746,0.254,We really dont have a big office so I dont think an office pool would get very much in donations,realli nt big offic nt think offic pool would get much donat,Anything you could get in donations would certainly help. It doesn't have to be a full $500 donation.,3603
3605,20180826-065245_39_live,0,0,"Hello there, how are you doing today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello there, how are you doing today?",3605
3606,20180826-065245_39_live,0,1,"I'm doing swell, thanks for asking!",4,greeting,,non-strategy,0.0,0.61,0.39,"I'm great, thanks. How are you?",great thank,"I'm doing swell, thanks for asking!",3606
3607,20180826-065245_39_live,0,1,So how do you feel about children?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"I'm great, thanks. How are you?",great thank,So how do you feel about children?,3607
3608,20180826-065245_39_live,0,2,That's great!,4,praise-user,,non-strategy,0.0,0.185,0.815,I love children. I believe they are our future and should be taken care of in the best possible way.,love children believ futur taken care best possibl way,That's great!,3608
3609,20180826-065245_39_live,0,2,"Do you have any children yourself, or do you plan to in the future?",8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,I love children. I believe they are our future and should be taken care of in the best possible way.,love children believ futur taken care best possibl way,"Do you have any children yourself, or do you plan to in the future?",3609
3610,20180826-065245_39_live,0,3,"So many kids out there need a home, after all! There are so many issues today with children, all over the world! For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence?",9,emotion-appeal,,emotion-appeal,0.253,0.747,0.0,I do not have children of my own and am not able to have them. I am contemplating adoption for the future.,children abl contempl adopt futur,"So many kids out there need a home, after all! There are so many issues today with children, all over the world! For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence?",3610
3613,20180826-065245_39_live,0,4,"I assume you\'ve heard about the organization called ""Save the Children"" then?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.758,0.242,"Wow, that is a staggering amount. I did not know that. I am a big fan of organizations who take care of the needs of hurt children.",wow stagger amount know big fan organ take care need hurt children,"I assume you\'ve heard about the organization called ""Save the Children"" then?",3613
3614,20180826-065245_39_live,0,5,"That, they do! Did you know they've won over 7 different awards for their charitable work? As a former foster kid, it makes me happy to see this place bring such awareness to the issues and needs of our young.",0,provide-org-facts,,provide-org-facts,0.0,0.7170000000000001,0.28300000000000003,I have! They seem to be doing a good job.,seem good job,"That, they do! Did you know they've won over 7 different awards for their charitable work? As a former foster kid, it makes me happy to see this place bring such awareness to the issues and needs of our young.",3614
3615,20180826-065245_39_live,0,6,Absolutely!,4,acknowledgement,,non-strategy,0.0,1.0,0.0,I am not surprised to hear that at all. Children should not have to do through so much tragedy and devastation at such young ages. It is great that others are looking out for them.,surpris hear children much tragedi devast young age great other look,Absolutely!,3615
3616,20180826-065245_39_live,0,6,"In fact, you can even help! If you want to make a small donation from your task payment, I'm sure it would be greatly appreciated!",4,propose-donation,,non-strategy,0.0,0.6559999999999999,0.344,I am not surprised to hear that at all. Children should not have to do through so much tragedy and devastation at such young ages. It is great that others are looking out for them.,surpris hear children much tragedi devast young age great other look,"In fact, you can even help! If you want to make a small donation from your task payment, I'm sure it would be greatly appreciated!",3616
3617,20180826-065245_39_live,0,6,"You can donate just a few cents, or even the whole amount of your final payout if you choose!",3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,I am not surprised to hear that at all. Children should not have to do through so much tragedy and devastation at such young ages. It is great that others are looking out for them.,surpris hear children much tragedi devast young age great other look,"You can donate just a few cents, or even the whole amount of your final payout if you choose!",3617
3618,20180826-065245_39_live,0,7,Absolutely!,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"I probably will do that. If everyone did something, it helps the bigger overall picture and they are so worth it.",probabl everyon someth help bigger overal pictur worth,Absolutely!,3618
3619,20180826-065245_39_live,0,7,"I mean, we already spend money on small snacks or a coffee we could forgo, why not give it to a charitable cause?",6,logical-appeal,,logical-appeal,0.0,0.8759999999999999,0.124,"I probably will do that. If everyone did something, it helps the bigger overall picture and they are so worth it.",probabl everyon someth help bigger overal pictur worth,"I mean, we already spend money on small snacks or a coffee we could forgo, why not give it to a charitable cause?",3619
3620,20180826-065245_39_live,0,7,How noble of you!,4,praise-user,,non-strategy,0.0,0.47700000000000004,0.523,"I probably will do that. If everyone did something, it helps the bigger overall picture and they are so worth it.",probabl everyon someth help bigger overal pictur worth,How noble of you!,3620
3621,20180826-065245_39_live,0,8,Absolutely!,4,acknowledgement,,non-strategy,0.0,1.0,0.0,"I just know that if I were a child in need, I would be grateful for all the help I could get.",know child need would grate help could get,Absolutely!,3621
3624,20180826-065245_39_live,0,9,"Yeah, it really is humbling to watch society ban together and help each other! Either way, I'm sure Save the Children will appreciate your donation, and be able to save many more children in the future.",6,logical-appeal,,logical-appeal,0.073,0.59,0.337,"Wow, that is so good to hear. I'm sure it is not easy for organizations to get charitable work done but I am grateful they try and that others get involved. Kuddos to them!",wow good hear sure easi organ get charit work done grate tri other get involv kuddo,"Yeah, it really is humbling to watch society ban together and help each other! Either way, I'm sure Save the Children will appreciate your donation, and be able to save many more children in the future.",3624
3625,20180826-065245_39_live,0,9,You have a good day!,4,closing,,non-strategy,0.0,0.484,0.516,"Wow, that is so good to hear. I'm sure it is not easy for organizations to get charitable work done but I am grateful they try and that others get involved. Kuddos to them!",wow good hear sure easi organ get charit work done grate tri other get involv kuddo,You have a good day!,3625
3626,20180826-070022_438_live,0,0,HI.,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,HI.,3626
3627,20180826-070022_438_live,0,0,Do you know about Save the Childre organization?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,<Start>,start,Do you know about Save the Childre organization?,3627
3628,20180826-070022_438_live,0,1,They help children in need,0,provide-org-facts,,provide-org-facts,0.0,0.597,0.40299999999999997,I've heard of them but other then that no not much how about you?,heard much,They help children in need,3628
3629,20180826-070022_438_live,0,2,I have seen kids dying of hunger in those countries at war.It breaks my heart,9,emotion-appeal,,emotion-appeal,0.133,0.867,0.0,"Well, that's a noble cause don't you think",well nobl caus nt think,I have seen kids dying of hunger in those countries at war.It breaks my heart,3629
3630,20180826-070022_438_live,0,3,They are children.They did not ask fot this.,9,emotion-appeal,,emotion-appeal,0.0,1.0,0.0,"I can imagine, that is horrible..... to not be able to eat, or drink, and worry about being sick all the time",imagin horribl abl eat drink worri sick time,They are children.They did not ask fot this.,3630
3632,20180826-070022_438_live,0,5,Well that can make a difference in a children life,6,logical-appeal,,logical-appeal,0.0,0.769,0.231,not much maybe a couple dollars every few months,much mayb coupl dollar everi month,Well that can make a difference in a children life,3632
3633,20180826-070022_438_live,0,6,This one ensure that children get the money,0,provide-org-facts,,provide-org-facts,0.0,0.7290000000000001,0.271,"I donate sometimes well, to other charities",donat sometim well chariti,This one ensure that children get the money,3633
3634,20180826-070022_438_live,0,7,Many children in war zones are struggling,9,emotion-appeal,,emotion-appeal,0.573,0.42700000000000005,0.0,"That's always good, it's not good to donate somewhere that they don't give to what they're supposed to be donating to",alway good good donat somewher nt give suppos donat,Many children in war zones are struggling,3634
3636,20180826-070022_438_live,0,9,how much are you willing to donate today?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,Of course I'll donate something,cours donat someth,how much are you willing to donate today?,3636
3637,20180826-080505_231_live,0,0,You care for children?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.484,0.516,<Start>,start,You care for children?,3637
3639,20180826-080505_231_live,0,2,Could you make a small donation of 25 cents?,4,propose-donation,,non-strategy,0.0,1.0,0.0,i think we should all care for children,think care children,Could you make a small donation of 25 cents?,3639
3640,20180826-080505_231_live,0,3,"That would be great, It's to the Save the Children charity and it goes a long way.",4,praise-user,,non-strategy,0.0,0.563,0.43700000000000006,Yes I would be interested in doing so,yes would interest,"That would be great, It's to the Save the Children charity and it goes a long way.",3640
3641,20180826-080505_231_live,0,4,You are a good person my friend,4,praise-user,,non-strategy,0.0,0.396,0.604,Yes that is an amount I feel comfortable with.,yes amount feel comfort,You are a good person my friend,3641
3643,20180826-080505_231_live,0,6,It certainly is,4,acknowledgement,,non-strategy,0.0,0.455,0.545,Thank you for your kind words.,thank kind word,It certainly is,3643
3644,20180826-080505_231_live,0,7,Yes it does and thank you for the donation,4,thank,,non-strategy,0.0,0.574,0.426,I hope my donation helps a lot of people.,hope donat help lot peopl,Yes it does and thank you for the donation,3644
3646,20180826-174120_426_live,0,1,"When you give to Save the Children, you're investing in a future for every last child.Nearly 90% of every dollar you give goes straight to our mission ??Â¸??Â¸ helping children grow up healthy, learning and safe.",0,provide-org-facts,,provide-org-facts,0.0,0.684,0.316,Hey hows it? Yeah I am interested to hear more.,hey yeah interest hear,"When you give to Save the Children, you're investing in a future for every last child.Nearly 90% of every dollar you give goes straight to our mission ??Â¸??Â¸ helping children grow up healthy, learning and safe.",3646
3647,20180826-174120_426_live,0,2,We use to support the mission ??Â¸??Â¸ running our programs and raising funds to help more children.,0,provide-org-facts,,provide-org-facts,0.0,0.7020000000000001,0.298,Nearly 90? Where does the other money go?,near    money go,We use to support the mission ??Â¸??Â¸ running our programs and raising funds to help more children.,3647
3648,20180826-174120_426_live,0,3,Giving to Save the Children is one of the world's best investments. Changing children's lives now. Transforming the future we all share.,9,emotion-appeal,,emotion-appeal,0.0,0.6,0.4,Well that is good. I like that information out there.,well good like inform,Giving to Save the Children is one of the world's best investments. Changing children's lives now. Transforming the future we all share.,3648
3649,20180826-174120_426_live,0,4,"In 2017 alone, Save the Children reached more than 155 million children in 120 countries, including the U.S.",0,provide-org-facts,,provide-org-facts,0.09300000000000001,0.6940000000000001,0.213,There are many charities for children than just that one.,mani chariti children one,"In 2017 alone, Save the Children reached more than 155 million children in 120 countries, including the U.S.",3649
3650,20180826-174120_426_live,0,4,Results like these are only possible because of giving people like you. Whether you give a little or a lot. Every gift makes a world of difference for a child in need.,6,logical-appeal,,logical-appeal,0.0,0.7,0.3,There are many charities for children than just that one.,mani chariti children one,Results like these are only possible because of giving people like you. Whether you give a little or a lot. Every gift makes a world of difference for a child in need.,3650
3651,20180826-174120_426_live,0,5,"I know, it is a really great organization.",0,provide-org-facts,,provide-org-facts,0.0,0.532,0.46799999999999997,Wow thats way more than I would have thought.,wow way would thought,"I know, it is a really great organization.",3651
3652,20180826-174120_426_live,0,5,Do you think you'd be willing to donate today?,4,propose-donation,,non-strategy,0.0,1.0,0.0,Wow thats way more than I would have thought.,wow way would thought,Do you think you'd be willing to donate today?,3652
3653,20180826-174120_426_live,0,6,How about $.15 today?,4,confirm-donation,,non-strategy,0.0,1.0,0.0,Yes I would be willing to donate.,yes would will donat,How about $.15 today?,3653
3655,20180826-174120_426_live,0,8,You're absolutely right.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,Well it is not much but if everyone would give a little it would make a huge difference in this world we live in.,well much everyon would give littl would make huge differ world live,You're absolutely right.,3655
3656,20180826-174120_426_live,0,8,Most people would not even notice the money missing.,6,logical-appeal,,logical-appeal,0.21600000000000003,0.784,0.0,Well it is not much but if everyone would give a little it would make a huge difference in this world we live in.,well much everyon would give littl would make huge differ world live,Most people would not even notice the money missing.,3656
3657,20180826-174120_426_live,0,9,I will match your contribution.,10,example-donation,,example-donation,0.0,1.0,0.0,Right on so I will give $0.15  :),right give   ,I will match your contribution.,3657
3658,20180826-174120_426_live,0,9,I hope you have a wonderful day. Thank you for your kindness.,4,closing,,non-strategy,0.0,0.331,0.669,Right on so I will give $0.15  :),right give   ,I hope you have a wonderful day. Thank you for your kindness.,3658
3659,20180826-175853_545_live,0,0,do you know Save the children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.61,0.39,<Start>,start,do you know Save the children?,3659
3660,20180826-175853_545_live,0,1,Its very important. Provide health assistant for kids in need,6,logical-appeal,,logical-appeal,0.0,0.8109999999999999,0.18899999999999997,"No, I am not very familiar with that charity.",familiar chariti,Its very important. Provide health assistant for kids in need,3660
3661,20180826-175853_545_live,0,2,Every child must have health care and food to put in their bellies,6,logical-appeal,,logical-appeal,0.0,0.789,0.21100000000000002,It sounds like a meaningful charity.,sound like meaning chariti,Every child must have health care and food to put in their bellies,3661
3662,20180826-175853_545_live,0,3,Yes they are everywhere. I saw a kid die in my hands once. It was horrible,9,emotion-appeal,,emotion-appeal,0.35100000000000003,0.521,0.128,Is it world wide.,world wide,Yes they are everywhere. I saw a kid die in my hands once. It was horrible,3662
3663,20180826-175853_545_live,0,4,THanks to Save the children. The number of death worlwide has been reduced,6,logical-appeal,,logical-appeal,0.192,0.44299999999999995,0.365,"Wow, that is intense.",wow intens,THanks to Save the children. The number of death worlwide has been reduced,3663
3664,20180826-175853_545_live,0,5,HAve much money do you waste on candy on a monthly basis?,2,task-related-inquiry,,task-related-inquiry,0.21899999999999997,0.7809999999999999,0.0,"That is incredible, glad to here this charity exists.",incred glad chariti exist,HAve much money do you waste on candy on a monthly basis?,3664
3666,20180826-175853_545_live,0,7,Can you donate something to the children today?,4,propose-donation,,non-strategy,0.0,1.0,0.0,I am on a very tight budget.,tight budget,Can you donate something to the children today?,3666
3667,20180826-175853_545_live,0,8,Thats great news!!!.Children will be grateful,4,praise-user,,non-strategy,0.0,0.33399999999999996,0.6659999999999999,I can donate .10 of my mturk earnings.,donat    mturk earn,Thats great news!!!.Children will be grateful,3667
3668,20180826-175853_545_live,0,9,The organization will make good use of your money,0,provide-org-facts,,provide-org-facts,0.0,0.7340000000000001,0.266,That sounds great!,sound great,The organization will make good use of your money,3668
3669,20180826-181020_331_live,0,0,Hello! How are you today?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello! How are you today?,3669
3670,20180826-181020_331_live,0,1,What are your thoughts on donating to children's charities?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.7140000000000001,0.28600000000000003,Hello,hello,What are your thoughts on donating to children's charities?,3670
3671,20180826-181020_331_live,0,2,Have you ever heard of Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,I would like to donate,would like donat,Have you ever heard of Save the Children?,3671
3672,20180826-181020_331_live,0,3,"If you were given the chance to donate some or all of your incoming payment for this task to Save the Children, would you?",4,propose-donation,,non-strategy,0.0,0.809,0.191,Yes before yes,yes yes,"If you were given the chance to donate some or all of your incoming payment for this task to Save the Children, would you?",3672
3673,20180826-181020_331_live,0,4,That's a great amount.,4,praise-user,,non-strategy,0.0,0.32799999999999996,0.672,6 dollars is good,   dollar good,That's a great amount.,3673
3675,20180826-181020_331_live,0,5,"If you got paid 30 cents for this task, How much of that would you be willing to donate?",4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,Because I like children,like children,"If you got paid 30 cents for this task, How much of that would you be willing to donate?",3675
3676,20180826-181020_331_live,0,6,That's awesome!,4,praise-user,,non-strategy,0.0,0.185,0.815,30 or more, ,That's awesome!,3676
3677,20180826-181020_331_live,0,6,You would be helping some children who desperately need it,6,logical-appeal,,logical-appeal,0.203,0.625,0.172,30 or more, ,You would be helping some children who desperately need it,3677
3679,20180826-181020_331_live,0,8,"So at the end of this, you can choose any amount from $0 to all of your payment.",3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Yes. I do,yes,"So at the end of this, you can choose any amount from $0 to all of your payment.",3679
3681,20180826-181020_331_live,0,8,The research team will collect all donations and send it to Save the Children.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.802,0.198,Yes. I do,yes,The research team will collect all donations and send it to Save the Children.,3681
3682,20180826-181020_331_live,0,9,Thank you so much for that,4,thank,,non-strategy,0.0,0.667,0.33299999999999996,I would be,would,Thank you so much for that,3682
3683,20180826-182048_519_live,0,0,hello,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,hello,3683
3685,20180826-182048_519_live,0,2,I donate money to save the children,1,personal-story,,personal-story,0.0,0.61,0.39,"We sponsor a child in El Salvador, we have been going it a number of years.",sponsor child salvador go number year,I donate money to save the children,3685
3688,20180826-182048_519_live,0,4,You can donate any amount to save the children.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.7140000000000001,0.28600000000000003,what do you know about them are they a good charity?,know good chariti,You can donate any amount to save the children.,3688
3689,20180826-182048_519_live,0,4,Would you like to donate a dollar or more to them?,4,propose-donation,,non-strategy,0.0,0.7829999999999999,0.217,what do you know about them are they a good charity?,know good chariti,Would you like to donate a dollar or more to them?,3689
3690,20180826-182048_519_live,0,5,I have done my research and I can tell you they are a great organization full of kind / sincere people.,0,provide-org-facts,,provide-org-facts,0.0,0.579,0.42100000000000004,I see - how many years have you been with them,see    mani year,I have done my research and I can tell you they are a great organization full of kind / sincere people.,3690
3691,20180826-182048_519_live,0,6,Would you like the link to their website?,2,task-related-inquiry,,task-related-inquiry,0.0,0.737,0.263,"that is a good approach, i have been doing some research on charities",good approach research chariti,Would you like the link to their website?,3691
3693,20180826-182048_519_live,0,7,Have a great day.,4,closing,,non-strategy,0.0,0.32799999999999996,0.672,well that would be a good but I would want to research them first to make sure they are good but maybe you have already done that,well would good would research first make sure good mayb alreadi done,Have a great day.,3693
3696,20180826-193546_146_live,0,1,"Well Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.498,0.502,tell me more,tell,"Well Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",3696
3697,20180826-193546_146_live,0,2,Yes it is  URL,0,provide-org-facts,,provide-org-facts,0.0,0.526,0.474,ok cool is there a website?,ok cool websit,Yes it is  URL,3697
3699,20180826-193546_146_live,0,4,I suggest that you do $25 it would really help out a child,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.77,0.23,what would you suggest?,would suggest,I suggest that you do $25 it would really help out a child,3699
3700,20180826-193546_146_live,0,5,What you are doing is really good.,4,praise-user,,non-strategy,0.0,0.653,0.34700000000000003,ok $25 sounds ok,ok    sound ok,What you are doing is really good.,3700
3701,20180826-193546_146_live,0,5,Do you have questions?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,ok $25 sounds ok,ok    sound ok,Do you have questions?,3701
3702,20180826-193546_146_live,0,6,Your donation will be directly deducted from your task payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,anything else i should know,anyth els know,Your donation will be directly deducted from your task payment.,3702
3703,20180826-193546_146_live,0,7,No that is the only one,4,negative-to-inquiry,,non-strategy,0.306,0.6940000000000001,0.0,"ok cool, weve got a few more, any other charities",ok cool got chariti,No that is the only one,3703
3704,20180826-193546_146_live,0,8,No it is Save the Children,4,negative-to-inquiry,,non-strategy,0.23399999999999999,0.426,0.34,ok so i will donate $25 to Breed the children right?,ok donat    breed children right,No it is Save the Children,3704
3705,20180826-193546_146_live,0,8,Would you donate againn in future?,4,ask-donate-more,,non-strategy,0.0,1.0,0.0,ok so i will donate $25 to Breed the children right?,ok donat    breed children right,Would you donate againn in future?,3705
3706,20180826-194841_403_live,0,0,Hello! How are you tonight?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello! How are you tonight?,3706
3707,20180826-194841_403_live,0,1,How are you I am good.,4,greeting,,non-strategy,0.0,0.58,0.42,"Hey, I am fine!! How are you",hey fine,How are you I am good.,3707
3708,20180826-194841_403_live,0,1,Have you heard of Save the children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.652,0.348,"Hey, I am fine!! How are you",hey fine,Have you heard of Save the children?,3708
3709,20180826-194841_403_live,0,2,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,It sounds familiar. I think I have heard of it.,sound familiar think heard,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",3709
3710,20180826-194841_403_live,0,3,"It ensures childrens right to health, education and so on.",0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,"Yeah, I just looked it up. :)  I like that it's non-governmental.",yeah look     like nongovernment,"It ensures childrens right to health, education and so on.",3710
3711,20180826-194841_403_live,0,3,Do you ever volunteer or make donations?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"Yeah, I just looked it up. :)  I like that it's non-governmental.",yeah look     like nongovernment,Do you ever volunteer or make donations?,3711
