,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3462,20180808-043445_804_live,0,7,on the website there is a minimum amount but through HIT you can donate anything even 1 cent.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,thanks. i wonder what a reasonable donation amount would be.,thank wonder reason donat amount would,on the website there is a minimum amount but through HIT you can donate anything even 1 cent.,3462
3463,20180808-043445_804_live,0,7,I donated before and surprisingly it did not even hurt my reward. I thought it will,1,personal-story,,personal-story,0.0,0.5589999999999999,0.441,thanks. i wonder what a reasonable donation amount would be.,thank wonder reason donat amount would,I donated before and surprisingly it did not even hurt my reward. I thought it will,3463
3464,20180808-043445_804_live,0,8,"I donated 50 cents each time to ""Save the Children""",10,example-donation,,example-donation,0.0,0.7140000000000001,0.28600000000000003,Great. Then I will do it. I usually donate to animal charities.,great usual donat anim chariti,"I donated 50 cents each time to ""Save the Children""",3464
3465,20180808-043445_804_live,0,9,Thanks for your time and effort. It was a nice chat. Have a nice day,4,closing,,non-strategy,0.0,0.541,0.45899999999999996,"Good to know. Thanks for the info, guess I am skeptical.",good know thank info guess skeptic,Thanks for your time and effort. It was a nice chat. Have a nice day,3465
3466,20180824-120314_637_live,0,0,"Hi, how are you today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hi, how are you today?",3466
3468,20180824-120314_637_live,0,1,Are you familiar with a charity called Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5379999999999999,0.462,I am well. How are you?,well,Are you familiar with a charity called Save the Children?,3468
3469,20180824-120314_637_live,0,2,Have you ever donated to Save the Children?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.6859999999999999,0.314,Yes I have heard about it.,yes heard,Have you ever donated to Save the Children?,3469
3470,20180824-120314_637_live,0,3,You have an opportunity to donate to Save the Children today. What do you think of that?,4,propose-donation,,non-strategy,0.0,0.7140000000000001,0.28600000000000003,I am actually not sure. I donate to charities often and can lose track of what I donate to.,actual sure donat chariti often lose track donat,You have an opportunity to donate to Save the Children today. What do you think of that?,3470
3474,20180824-120314_637_live,0,7,That's great!,4,praise-user,,non-strategy,0.0,0.185,0.815,I would like to donate half of my payment.,would like donat half payment,That's great!,3474
3475,20180824-120314_637_live,0,8,Not that I know of. T he researchers should take care of it when they process the HIT.,4,negative-to-inquiry,,non-strategy,0.0,0.8240000000000001,0.17600000000000002,Thanks. Is there anything else I need to do?,thank anyth els need,Not that I know of. T he researchers should take care of it when they process the HIT.,3475
3477,20180825-044358_663_live,0,0,"Hello, I would like to ask you to consider making a donation to Save the Children, an international NGO committed to promoting children's rights, and providing support for children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.6579999999999999,0.342,<Start>,start,"Hello, I would like to ask you to consider making a donation to Save the Children, an international NGO committed to promoting children's rights, and providing support for children in developing countries.",3477
3480,20180825-044358_663_live,0,1,"There are children out there now without access to housing, clean water, education, and many other things we often take for granted.",9,emotion-appeal,,emotion-appeal,0.0,0.81,0.19,ohh how much donation would yoy expect?,ohh much donat would yoy expect,"There are children out there now without access to housing, clean water, education, and many other things we often take for granted.",3480
3482,20180825-044358_663_live,0,2,"Save the Children is a world-renowned NGO with a trusted history and background. You can read about their successes on their website:   URL Also, they have been given high ratings from different charity watchodgs.",0,provide-org-facts,,provide-org-facts,0.0,0.688,0.312,how do i trust the organiation?,trust organi,"Save the Children is a world-renowned NGO with a trusted history and background. You can read about their successes on their website:   URL Also, they have been given high ratings from different charity watchodgs.",3482
3483,20180825-044358_663_live,0,3,"I donated $2, which is the maximum payment.",10,example-donation,,example-donation,0.0,1.0,0.0,okay i will check it.. by the way how much did you donate?,okay check way much donat,"I donated $2, which is the maximum payment.",3483
3485,20180825-044358_663_live,0,4,"If it's not too much to ask, I would like you to consider donating perhaps more. After all, there are children in Syria now growing up facing threats of violence everyday. Surely an additional dollar, which we might spend on a cup of coffee or a bag of chips, could more greatly aid them then us.",4,ask-donate-more,,non-strategy,0.111,0.774,0.115,okay i will donate $1,okay donat,"If it's not too much to ask, I would like you to consider donating perhaps more. After all, there are children in Syria now growing up facing threats of violence everyday. Surely an additional dollar, which we might spend on a cup of coffee or a bag of chips, could more greatly aid them then us.",3485
3486,20180825-044358_663_live,0,5,"OK, I will not force you to make a decision you don't want to. I will just ask you to consider how you would feel if your child was danger like many children are.",9,emotion-appeal,,emotion-appeal,0.125,0.7290000000000001,0.147,no i am okay with this amount,okay amount,"OK, I will not force you to make a decision you don't want to. I will just ask you to consider how you would feel if your child was danger like many children are.",3486
3487,20180825-044358_663_live,0,6,"While that is possible in a local community, it fails to take into account the suffering of kids in developing countries around the world, a specialty of Save the Children. Save the Children maximizes the efficiency of donations so that every dollar makes a difference.",6,logical-appeal,,logical-appeal,0.114,0.7140000000000001,0.172,actually i am not donating like this.. if i would like to donate money i will give food and clothes to the kids directly,actual donat like would like donat money give food cloth kid direct,"While that is possible in a local community, it fails to take into account the suffering of kids in developing countries around the world, a specialty of Save the Children. Save the Children maximizes the efficiency of donations so that every dollar makes a difference.",3487
3489,20180825-044358_663_live,0,7,"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",4,thank,,non-strategy,0.0,0.542,0.45799999999999996,yes i am very much sure. as of now i am donating $1,yes much sure donat,"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",3489
3491,20180825-064001_264_live,0,0,Right now there are many children who are suffering in the world and they need our help.,9,emotion-appeal,,emotion-appeal,0.149,0.721,0.13,<Start>,start,Right now there are many children who are suffering in the world and they need our help.,3491
3492,20180825-064001_264_live,0,1,"There is an organization that is international , non governmental that tries to reduce the suffering.",0,provide-org-facts,,provide-org-facts,0.18100000000000002,0.8190000000000001,0.0,I agree!,agre,"There is an organization that is international , non governmental that tries to reduce the suffering.",3492
3493,20180825-064001_264_live,0,2,"Save the Children is the organization does the hard work of bringing health care, education and safety to children around the world.",0,provide-org-facts,,provide-org-facts,0.049,0.629,0.322,Oh that's great. What is the name of the organization?,oh great name organ,"Save the Children is the organization does the hard work of bringing health care, education and safety to children around the world.",3493
3496,20180825-064001_264_live,0,5,"It made me both angry and sad. I have always believed that everyone can make a difference, but what was I doing?",9,emotion-appeal,,emotion-appeal,0.198,0.802,0.0,I am not sure if I have seen that picture. I would have to see it to know.,sure seen pictur would see know,"It made me both angry and sad. I have always believed that everyone can make a difference, but what was I doing?",3496
3497,20180825-064001_264_live,0,6,One of those ways is to contribute to Save the Children.,6,logical-appeal,,logical-appeal,0.0,0.758,0.242,There are ways to make a difference for sure.,way make differ sure,One of those ways is to contribute to Save the Children.,3497
3498,20180825-064001_264_live,0,7,It is one of the best organizations I know of that actually effective in using donations in a positive way to help children throughout the world.,0,provide-org-facts,,provide-org-facts,0.0,0.595,0.405,Yes that is a common way.,yes common way,It is one of the best organizations I know of that actually effective in using donations in a positive way to help children throughout the world.,3498
3499,20180825-064001_264_live,0,8,"They are ranked very highly with groups that rate charities such as Forbes, BBB and other charity rating groups.",0,provide-org-facts,,provide-org-facts,0.0,0.7390000000000001,0.261,Have you presonally donated to them? Would you whole heartedly donate? How do you know that they are effective? How do you know the money actually gets to where it needs to go?,preson donat would whole heart donat know effect know money actual get need go,"They are ranked very highly with groups that rate charities such as Forbes, BBB and other charity rating groups.",3499
3500,20180825-064001_264_live,0,8,I have given to this charity before and I have followed them online and in newspaper reports,1,personal-story,,personal-story,0.0,0.812,0.188,Have you presonally donated to them? Would you whole heartedly donate? How do you know that they are effective? How do you know the money actually gets to where it needs to go?,preson donat would whole heart donat know effect know money actual get need go,I have given to this charity before and I have followed them online and in newspaper reports,3500
3501,20180825-064001_264_live,0,9,Wont you please donate some part of your payment for this task?,4,propose-donation,,non-strategy,0.151,0.8490000000000001,0.0,Okay. That's good of you to donate.,okay good donat,Wont you please donate some part of your payment for this task?,3501
3502,20180825-064001_264_live,0,9,Even a little can do a lot. A million drops  of water make an ocean of aid.,6,logical-appeal,,logical-appeal,0.0,1.0,0.0,Okay. That's good of you to donate.,okay good donat,Even a little can do a lot. A million drops  of water make an ocean of aid.,3502
3503,20180825-064001_264_live,0,10,thank you very much,4,thank,,non-strategy,0.0,0.545,0.455,Sure I will donate 20 cents.,sure donat    cent,thank you very much,3503
3505,20180825-064811_939_live,0,1,"They help children all over who are in need. They have programs to help with help, literacy, and disaster relief.",0,provide-org-facts,,provide-org-facts,0.135,0.495,0.37,"I do not, can you tell me some?",tell,"They help children all over who are in need. They have programs to help with help, literacy, and disaster relief.",3505
3507,20180825-064811_939_live,0,3,The research team will collect the donations and send it to Save the Children.,0,provide-org-facts,,provide-org-facts,0.0,0.802,0.198,i would like to donate .05 cents,would like donat    cent,The research team will collect the donations and send it to Save the Children.,3507
3509,20180825-064811_939_live,0,4,"Even small donations, added together, can make a tremendous difference.",6,logical-appeal,,logical-appeal,0.0,1.0,0.0,you are welcome,welcom,"Even small donations, added together, can make a tremendous difference.",3509
3510,20180825-064811_939_live,0,5,"Did you know that 16,000 children under the age of 5 die each day?",9,emotion-appeal,,emotion-appeal,0.245,0.755,0.0,I am sure they do. Iit is so imporantant for them,sure iit imporant,"Did you know that 16,000 children under the age of 5 die each day?",3510
3511,20180825-064811_939_live,0,6,"Most of them die from preventable diseases, too! That horrifies me!",9,emotion-appeal,,emotion-appeal,0.49,0.51,0.0,wow no i did not,wow,"Most of them die from preventable diseases, too! That horrifies me!",3511
3513,20180825-064811_939_live,0,8,They are only able to help when people donate.,6,logical-appeal,,logical-appeal,0.0,0.748,0.252,Its so nice to see more poeple who care about them,nice see poepl care,They are only able to help when people donate.,3513
3514,20180825-064811_939_live,0,9,"Once again, thank you for your donation.",4,thank,,non-strategy,0.0,0.706,0.294,that is so sad,sad,"Once again, thank you for your donation.",3514
3515,20180825-074318_984_live,0,0,Good morning.,4,greeting,,non-strategy,0.0,0.256,0.7440000000000001,<Start>,start,Good morning.,3515
3516,20180825-074318_984_live,0,1,I agree.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"Good morning, I think children are so important and charities that involve them are needed and we should participate our money or our time.",good morn think children import chariti involv need particip money time,I agree.,3516
3517,20180825-074318_984_live,0,1,I would like to tell you about the organization Save the Children. They promote children's rights and help support children in developing countries.,0,provide-org-facts,,provide-org-facts,0.0,0.5539999999999999,0.446,"Good morning, I think children are so important and charities that involve them are needed and we should participate our money or our time.",good morn think children import chariti involv need particip money time,I would like to tell you about the organization Save the Children. They promote children's rights and help support children in developing countries.,3517
3518,20180825-074318_984_live,0,2,You could look at their website URL to get more information.,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,"Oh that's wonderful, what a great organization. Where can I read more about this organization and possible give a donate?",oh wonder great organ read organ possibl give donat,You could look at their website URL to get more information.,3518
3519,20180825-074318_984_live,0,2,You can make a donation directly from your payment from this task.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"Oh that's wonderful, what a great organization. Where can I read more about this organization and possible give a donate?",oh wonder great organ read organ possibl give donat,You can make a donation directly from your payment from this task.,3519
3521,20180825-074318_984_live,0,4,"Ok, so that 10 cents will come out of your payment and you will keep the rest of the task payment",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.9009999999999999,0.099,I would like to donate 10 cents from this task to Save the Children please.,would like donat    cent task save children pleas,"Ok, so that 10 cents will come out of your payment and you will keep the rest of the task payment",3521
3523,20180825-074318_984_live,0,5,Thank you for agreeing to make a donation.,4,thank,,non-strategy,0.0,0.505,0.495,"Yes, thank you. I am poor and I can relate to the children who are also poor. I really need the money that i'm earning for this task, so I feel like giving 10 cents to this charity is fair. Do you agree?",yes thank poor relat children poor realli need money earn task feel like give    cent chariti fair agre,Thank you for agreeing to make a donation.,3523
3525,20180825-074318_984_live,0,7,That is very kind of you to spread the word about this charity.,4,praise-user,,non-strategy,0.0,0.787,0.213,Yes it is. I always wanted children of my own and could never conceive a child. So I have much empathy for these children and their needs. I will tell friends and family to visit the charities website also.,yes alway want children could never conceiv child much empathi children need tell friend famili visit chariti websit,That is very kind of you to spread the word about this charity.,3525
3526,20180825-074318_984_live,0,7,Thank you for all that you are doing.,4,thank,,non-strategy,0.0,0.737,0.263,Yes it is. I always wanted children of my own and could never conceive a child. So I have much empathy for these children and their needs. I will tell friends and family to visit the charities website also.,yes alway want children could never conceiv child much empathi children need tell friend famili visit chariti websit,Thank you for all that you are doing.,3526
3528,20180825-074318_984_live,0,8,I am not sure they exact number of years,4,negative-to-inquiry,,non-strategy,0.212,0.648,0.14,How many years has Save The Children been doing charity work?,mani year save children chariti work,I am not sure they exact number of years,3528
3529,20180825-074318_984_live,0,9,"Yes it is, but this is a good organizations and I really appreciate your donation",0,provide-org-facts,,provide-org-facts,0.0,0.508,0.49200000000000005,"That's good. These days there are tons of people asking for donations for fake charities, it's sad.",good day ton peopl ask donat fake chariti sad,"Yes it is, but this is a good organizations and I really appreciate your donation",3529
3530,20180825-075844_569_live,0,0,Have you ever heard of the charity children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.7140000000000001,0.28600000000000003,<Start>,start,Have you ever heard of the charity children?,3530
3531,20180825-075844_569_live,0,1,It's save the children. It's an international nongovernmental organization. They are looking out for children's rights in developing countries,0,provide-org-facts,,provide-org-facts,0.0,0.8490000000000001,0.151,"I don't think so, what do they support?",nt think support,It's save the children. It's an international nongovernmental organization. They are looking out for children's rights in developing countries,3531
3532,20180825-075844_569_live,0,2,Have you ever donated to them?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,"Oh, yes. I do know save the children. They are a great organization.",oh yes know save children great organ,Have you ever donated to them?,3532
3533,20180825-075844_569_live,0,3,"I don't either, and when I do I usually donate to dog charities.",1,personal-story,,personal-story,0.0,0.738,0.262,"I haven't donated to them, which is good apparently. What makes them untrustworthy?",nt donat good appar make untrustworthi,"I don't either, and when I do I usually donate to dog charities.",3533
3535,20180825-075844_569_live,0,3,I think I could spare .25.,10,example-donation,,example-donation,0.0,1.0,0.0,"I haven't donated to them, which is good apparently. What makes them untrustworthy?",nt donat good appar make untrustworthi,I think I could spare .25.,3535
3536,20180825-075844_569_live,0,3,Do you want to kick in a little?,4,propose-donation,,non-strategy,0.0,0.8220000000000001,0.17800000000000002,"I haven't donated to them, which is good apparently. What makes them untrustworthy?",nt donat good appar make untrustworthi,Do you want to kick in a little?,3536
3537,20180825-075844_569_live,0,4,Okay cool I'll donate 1/4 and you donate 1/4 and then we've done our good deed for the day!!!!,4,confirm-donation,,non-strategy,0.0,0.659,0.341,"ha, that is much better. I don't have a lot of income to donate to charity :(",much better nt lot incom donat chariti,Okay cool I'll donate 1/4 and you donate 1/4 and then we've done our good deed for the day!!!!,3537
3538,20180825-075844_569_live,0,5,Have a great day from Illinois!,4,closing,,non-strategy,0.0,0.47700000000000004,0.523,I donate to a dog charity also! such sweet creatures. I have a dachsund/pit mix named Tuttle. I can spare a quarter if it helps.,donat chariti sweet creatur dachsundpit mix name tuttl spare quarter help,Have a great day from Illinois!,3538
3539,20180825-083745_516_live,0,0,Hello,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello,3539
3540,20180825-083745_516_live,0,1,I am doing great!,4,greeting,,non-strategy,0.0,0.313,0.687,Hi how are you doing today?,hi today,I am doing great!,3540
3541,20180825-083745_516_live,0,1,Would you like to hear about ways you can help Save the Children today!,2,task-related-inquiry,,task-related-inquiry,0.0,0.5589999999999999,0.441,Hi how are you doing today?,hi today,Would you like to hear about ways you can help Save the Children today!,3541
3542,20180825-083745_516_live,0,2,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,Sure. Tell me as much as you can about the organization.,sure tell much organ,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",3542
3543,20180825-083745_516_live,0,3,"This is a charity for children that are victims of war and hard times. For children in developing countries, especially in war zones.",0,provide-org-facts,,provide-org-facts,0.36700000000000005,0.5429999999999999,0.08900000000000001,It sounds like they have a worthy cause. Do they help our children in the US as well?,sound like worthi caus help children us well,"This is a charity for children that are victims of war and hard times. For children in developing countries, especially in war zones.",3543
3544,20180825-083745_516_live,0,3,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,It sounds like they have a worthy cause. Do they help our children in the US as well?,sound like worthi caus help children us well,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3544
3546,20180825-083745_516_live,0,5,How much do you like to donate to the charity now?,4,ask-donation-amount,,non-strategy,0.0,0.629,0.371,I would like to donate. How do I donate?,would like donat donat,How much do you like to donate to the charity now?,3546
3547,20180825-083745_516_live,0,5,Your donation will be directly deducted from your task payment. You can choose any amount.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,I would like to donate. How do I donate?,would like donat donat,Your donation will be directly deducted from your task payment. You can choose any amount.,3547
3548,20180825-083745_516_live,0,6,Yes!,4,positive-to-inquiry,,non-strategy,0.0,0.0,1.0,"Ok, and if I choose to donate from my payment it will go to Save The Children?",ok choos donat payment go save children,Yes!,3548
3551,20180825-083745_516_live,0,7,This is a wonderful charity that has been around for many years!,0,provide-org-facts,,provide-org-facts,0.0,0.57,0.43,That is wonderful! Are you going to donate?,wonder go donat,This is a wonderful charity that has been around for many years!,3551
3552,20180825-083745_516_live,0,8,"Great, how much would you like to donate today?",4,ask-donation-amount,,non-strategy,0.0,0.515,0.485,Well that is great! I will donate a portion of my payment.,well great donat portion payment,"Great, how much would you like to donate today?",3552
3553,20180825-083745_516_live,0,9,Very Good! that will help a lot! Thank you so much for donating!,4,thank,,non-strategy,0.0,0.493,0.507,I will donate .15 from my payment.,donat    payment,Very Good! that will help a lot! Thank you so much for donating!,3553
3555,20180825-085214_779_live,0,1,I'm doing great!,4,closing,,non-strategy,0.0,0.313,0.687,im ok and you,ok,I'm doing great!,3555
3556,20180825-085214_779_live,0,1,Do you have any interest in learning about and potentially donating to a charity?,4,propose-donation,,non-strategy,0.0,0.655,0.345,im ok and you,ok,Do you have any interest in learning about and potentially donating to a charity?,3556
3557,20180825-085214_779_live,0,2,That's great!,4,praise-user,,non-strategy,0.0,0.185,0.815,yes i would,yes would,That's great!,3557
3559,20180825-085214_779_live,0,3,Well the charity collects money to help protect children's rights all across the globe.,0,provide-org-facts,,provide-org-facts,0.0,0.495,0.505,oh how would you help the children,oh would help children,Well the charity collects money to help protect children's rights all across the globe.,3559
3560,20180825-085214_779_live,0,4,"As you know, children can be extremely helpless, especially in third world countries, so they deserve all the help they can get.",6,logical-appeal,,logical-appeal,0.127,0.769,0.10400000000000001,oh ok thats nice,oh ok nice,"As you know, children can be extremely helpless, especially in third world countries, so they deserve all the help they can get.",3560
3561,20180825-085214_779_live,0,5,$5 could make a huge different in a lot of kids lives.,6,logical-appeal,,logical-appeal,0.0,0.7959999999999999,0.204,i know i would like to help them with 5 dollars,know would like help    dollar,$5 could make a huge different in a lot of kids lives.,3561
3564,20180825-085214_779_live,0,7,What kind of charities do you enjoy donating to?,2,task-related-inquiry,,task-related-inquiry,0.0,0.534,0.466,i use to,use,What kind of charities do you enjoy donating to?,3564
3565,20180825-085214_779_live,0,8,That's very kind of you.,4,praise-user,,non-strategy,0.0,1.0,0.0,i like to give out toys and if i have some type of change i give it out,like give toy type chang give,That's very kind of you.,3565
3566,20180825-085214_779_live,0,8,So can I rely on you to donate $5 from your task today to help this charity out?,4,confirm-donation,,non-strategy,0.0,0.716,0.284,i like to give out toys and if i have some type of change i give it out,like give toy type chang give,So can I rely on you to donate $5 from your task today to help this charity out?,3566
3568,20180825-100043_534_live,0,1,Will you donate a portion of your wages to save thw childern,4,propose-donation,,non-strategy,0.0,0.758,0.242,Hello,hello,Will you donate a portion of your wages to save thw childern,3568
3570,20180825-100043_534_live,0,3,Thats fine,4,acknowledgement,,non-strategy,0.0,0.35700000000000004,0.643,I am thinking I only want to donate .10,think donat,Thats fine,3570
3571,20180825-100043_534_live,0,4,Save the children are you aware of what thwy do,0,provide-org-facts,,provide-org-facts,0.0,0.738,0.262,What childrens charity is this?,children chariti,Save the children are you aware of what thwy do,3571
3572,20180825-100043_534_live,0,5,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",9,emotion-appeal,,emotion-appeal,0.435,0.565,0.0,I am somewhat familiar with them,somewhat familiar,"For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3572
3573,20180825-100043_534_live,0,6,Yes its wonderful they help displaced kids,0,provide-org-facts,,provide-org-facts,0.0,0.305,0.695,That is so heartbreaking. Save the children sounds like a wonderful charity to donate to,heartbreak save children sound like wonder chariti donat,Yes its wonderful they help displaced kids,3573
3574,20180825-100043_534_live,0,7,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",0,provide-org-facts,,provide-org-facts,0.0,0.597,0.40299999999999997,Do they find family's for the children or are they running a orphanage?,find famili children run orphanag,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",3574
3575,20180825-100043_534_live,0,8,Yes more than likely it will,0,provide-org-facts,,provide-org-facts,0.0,0.649,0.35100000000000003,It's so important that there is a organization looking out for children. I only hope that the money goes directly to children programs instead of being eaten up by overhead costs,import organ look children hope money goe direct children program instead eaten overhead cost,Yes more than likely it will,3575
3576,20180825-100043_534_live,0,9,Yes it goes straighr to the save the children,0,provide-org-facts,,provide-org-facts,0.0,0.5429999999999999,0.457,So you dont actually know how they use the koney?,nt actual know use koney,Yes it goes straighr to the save the children,3576
3577,20180826-020520_686_live,0,0,Hello!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello!,3577
3578,20180826-020520_686_live,0,0,What if i told you that you have the opportunity of a lifetime to make a change in the world?,2,task-related-inquiry,,task-related-inquiry,0.0,0.851,0.149,<Start>,start,What if i told you that you have the opportunity of a lifetime to make a change in the world?,3578
3579,20180826-020520_686_live,0,0,Would you take it?,4,propose-donation,,non-strategy,0.0,1.0,0.0,<Start>,start,Would you take it?,3579
3580,20180826-020520_686_live,0,1,"Well, the opportunity would be able to help fight world hunger by donating to Save the Children.",0,provide-org-facts,,provide-org-facts,0.174,0.41700000000000004,0.409,i will like to know about the opportunity first,like know opportun first,"Well, the opportunity would be able to help fight world hunger by donating to Save the Children.",3580
3582,20180826-020520_686_live,0,2,It benefits every where not just war torn countries,6,logical-appeal,,logical-appeal,0.0,0.445,0.555,"powerful people cause war and war cause hunger, and we average people sit on our chair try to donate some money to the poor",power peopl caus caus hunger averag peopl chair tri donat money poor,It benefits every where not just war torn countries,3582
3583,20180826-020520_686_live,0,3,The best part is knowing that you can help make a change in a person's life who is currently unable to financially,9,emotion-appeal,,emotion-appeal,0.0,0.723,0.27699999999999997,i get that.,get,The best part is knowing that you can help make a change in a person's life who is currently unable to financially,3583
3584,20180826-020520_686_live,0,4,Have you ever made a donation that you have been proud to be a part of?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.807,0.193,yeah i know how donation works. I have 300000 immigrants in my country. we helping a person to better their life this is what we humans do,yeah know donat work    immigr countri help person better life human,Have you ever made a donation that you have been proud to be a part of?,3584
3585,20180826-020520_686_live,0,5,"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",6,logical-appeal,,logical-appeal,0.0,0.7509999999999999,0.249,where do you came from?,came,"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",3585
3587,20180826-020520_686_live,0,6,That's great to hear.,4,praise-user,,non-strategy,0.0,0.423,0.5770000000000001,charity is a bad for that.,chariti bad,That's great to hear.,3587
3588,20180826-020520_686_live,0,6,What amount were you thinking of donating?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,charity is a bad for that.,chariti bad,What amount were you thinking of donating?,3588
3589,20180826-020520_686_live,0,6,It can be as much as you want.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.843,0.157,charity is a bad for that.,chariti bad,It can be as much as you want.,3589
3590,20180826-020520_686_live,0,7,"I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.",6,logical-appeal,,logical-appeal,0.0,0.8190000000000001,0.18100000000000002,yeah i did. but it never reached to the people i heard so far,yeah never reach peopl heard far,"I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.",3590
3591,20180826-020520_686_live,0,8,How much would you like to donate today?,4,ask-donation-amount,,non-strategy,0.0,0.737,0.263,maybe i will do,mayb,How much would you like to donate today?,3591
3592,20180826-054344_65_live,0,0,Would you be willing to donate your proceeds to the Save the Children organization?,4,propose-donation,,non-strategy,0.0,0.802,0.198,<Start>,start,Would you be willing to donate your proceeds to the Save the Children organization?,3592
3593,20180826-054344_65_live,0,1,This is a fine organization. I have done some research and the majority of the proceeds go directly into helping the children.,0,provide-org-facts,,provide-org-facts,0.0,0.818,0.182,Certainly as long as I know the donation will help the children,certain long know donat help children,This is a fine organization. I have done some research and the majority of the proceeds go directly into helping the children.,3593
3594,20180826-054344_65_live,0,2,How much are you willing to donate?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,I would certainly be willing to donate then,would certain will donat,How much are you willing to donate?,3594
3595,20180826-054344_65_live,0,3,That is very generous.,4,praise-user,,non-strategy,0.0,0.455,0.545,I would be willing to donate $200,would will donat,That is very generous.,3595
3596,20180826-054344_65_live,0,3,Would you be willing to donate a bit more. Say $500?,4,ask-donate-more,,non-strategy,0.0,1.0,0.0,I would be willing to donate $200,would will donat,Would you be willing to donate a bit more. Say $500?,3596
3597,20180826-054344_65_live,0,4,That's wonderful!,4,praise-user,,non-strategy,0.0,0.2,0.8,I would certainly increase my donation if it would be matched since the majority of it is going directly to the children,would certain increas donat would match sinc major go direct children,That's wonderful!,3597
3598,20180826-054344_65_live,0,4,So I can count on you for the $500 donation?,4,confirm-donation,,non-strategy,0.0,1.0,0.0,I would certainly increase my donation if it would be matched since the majority of it is going directly to the children,would certain increas donat would match sinc major go direct children,So I can count on you for the $500 donation?,3598
3600,20180826-054344_65_live,0,6,Do you have any friends or coworkers you might be willing to donate as well?,2,task-related-inquiry,,task-related-inquiry,0.0,0.7140000000000001,0.28600000000000003,Thank you Glad I was able to help  this organization with my donation,thank glad abl help    organ donat,Do you have any friends or coworkers you might be willing to donate as well?,3600
3601,20180826-054344_65_live,0,7,Or how about an office pool to raise money?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I could certainly ask some of my coworkers and tell them about the match if they donate at least $500 and tell them what a worthy cause it is.,could certain ask cowork tell match donat least    tell worthi caus,Or how about an office pool to raise money?,3601
3602,20180826-054344_65_live,0,8,"Ok, that makes sense.",4,acknowledgement,,non-strategy,0.0,0.5770000000000001,0.423,We really dont have a big office so I dont think an office pool would get very much in donations,realli nt big offic nt think offic pool would get much donat,"Ok, that makes sense.",3602
3604,20180826-054344_65_live,0,9,Thank you again for your willingness to help with this wonderful organization!,4,closing,,non-strategy,0.0,0.415,0.585,Alright I will ask my co-workers,alright ask cowork,Thank you again for your willingness to help with this wonderful organization!,3604
3605,20180826-065245_39_live,0,0,"Hello there, how are you doing today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello there, how are you doing today?",3605
3607,20180826-065245_39_live,0,1,So how do you feel about children?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"I'm great, thanks. How are you?",great thank,So how do you feel about children?,3607
